,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
NFKBIA,0,2.14742033068279,0.589,0.245,0
CDK17,0,-2.67272284129685,0.115,0.458,0
PACS1,0,-2.74113955448359,0.135,0.474,0
HERC4,0,-2.49565503916062,0.133,0.472,0
HERC1,0,-2.4370581171619,0.154,0.493,0
LAPTM5,0,1.48182425483092,0.811,0.473,0
ELMO1,0,-3.06164099539997,0.089,0.427,0
HIVEP3,0,-2.94844168336702,0.11,0.446,0
UBE2V1,0,-2.80663922924714,0.086,0.422,0
RFX3,0,-4.44876102602968,0.029,0.363,0
PRKCH,0,-2.20877660547377,0.46,0.793,0
DENND4A,0,-3.1864821777566,0.079,0.412,0
STK38,0,-1.81712989585353,0.273,0.604,0
PHF21A,0,-2.90179056096461,0.097,0.427,0
TBC1D22A,0,-2.8617305765687,0.104,0.433,0
TRAPPC9,0,-4.14835308590698,0.034,0.363,0
PPP3CA,0,-2.18999537070554,0.216,0.544,0
STIM1,0,-2.50943299902523,0.145,0.473,0
SGCD,0,-6.45008556652236,0.013,0.34,0
ARHGEF3,0,-1.97998733627317,0.272,0.599,0
TENT2,0,-2.36890044443729,0.142,0.467,0
DYRK1A,0,-2.71693930352393,0.104,0.428,0
LINC00861,0,-1.69500590748926,0.36,0.683,0
CD74,0,1.30013428247559,0.791,0.469,0
TC2N,0,-2.22933693546938,0.184,0.504,0
ARIH1,0,-2.73010062024123,0.107,0.427,0
POLR2J3.1,0,14.0369219055005,0.319,0,0
WWOX,0,-4.74861079883613,0.036,0.355,0
MKLN1,0,-2.71040350331473,0.089,0.408,0
DLEU2,0,-3.91279084367381,0.041,0.359,0
C19orf70,0,13.7325262018818,0.318,0,0
INPP4A,0,-2.17458947797956,0.171,0.489,0
COG5,0,-3.55888995979793,0.052,0.368,0
PLA2G16,0,13.7114140601014,0.316,0,0
JMJD1C,0,-2.37578368770524,0.179,0.495,0
USP25,0,-3.03607787810506,0.074,0.39,0
SEPTIN2,0,-15.0474457263079,0,0.316,0
HMGN4,0,-4.04181587123847,0.029,0.344,0
CAMK2D,0,-3.09055038806202,0.076,0.39,0
ERBIN,0,-1.81297562966876,0.255,0.569,0
MAML2,0,-3.94872745483679,0.055,0.368,0
DDIT4,0,1.94536062721199,0.499,0.186,0
FXYD5,0,1.42130423143899,0.748,0.435,0
SYNE1,0,-1.71451351705064,0.465,0.777,0
PSMA6,0,-2.12791195539202,0.125,0.436,0
C19orf66,0,13.7210279885878,0.311,0,0
AC016074.2,0,-15.1302041183313,0,0.311,0
AMBRA1,0,-4.70837040219123,0.018,0.328,0
RORA-AS1,0,-7.00472197716322,0.004,0.314,0
DYM,0,-3.06865676940624,0.069,0.379,0
CELF2,0,-1.74515436392966,0.497,0.806,0
AP3B1,0,-2.43787585469037,0.128,0.437,0
KMT2C,0,-2.13437247210663,0.188,0.497,0
ATF7IP,0,-1.80251024645136,0.246,0.553,0
RAPGEF6,0,-3.6081463157104,0.043,0.35,0
CAMKMT,0,-4.36544754254741,0.034,0.34,0
PRKCB,0,-1.86914593393836,0.344,0.65,0
PPDPF,0,1.30662384655464,0.687,0.381,0
DOCK2,0,-2.15174641340216,0.175,0.481,0
MRTFA,0,-15.2634346088193,0,0.306,0
GSK3B,0,-2.45502313940672,0.129,0.434,0
RAD51B,0,-5.27439844041555,0.02,0.324,0
LINC01619,0,-15.5966688101645,0,0.304,0
ESYT2,0,-2.37408943765113,0.132,0.435,0
JARID2,0,-2.44756450735655,0.124,0.425,0
FRYL,0,-2.05575727811015,0.168,0.469,0
USP24,0,-2.66214927077433,0.092,0.392,0
FBXO11,0,-2.76197457022236,0.091,0.391,0
DUSP2,0,2.36641879994053,0.437,0.137,0
GLS,0,-1.89251216447502,0.206,0.505,0
ANKRD17,0,-2.72103485720918,0.1,0.399,0
CUL3,0,-2.26052567927362,0.131,0.43,0
BBS9,0,-4.45139657004621,0.024,0.322,0
SNTB1,0,-3.59173517526083,0.048,0.346,0
RIPOR2,0,-1.77071561137327,0.545,0.842,0
MAP3K5,0,-3.6125375538191,0.044,0.339,0
ARFGEF1,0,-2.31188532346418,0.123,0.418,0
SFMBT2,0,-3.73563743538991,0.043,0.337,0
MAPRE2,0,-1.8573269589095,0.213,0.506,0
TMEM131L,0,-3.26236132517842,0.059,0.351,0
PSAP,0,1.32586910351087,0.577,0.285,0
NFAT5,0,-2.35665740553808,0.13,0.422,0
RAB8B,0,-1.77172506626731,0.224,0.515,0
RNF38,0,-2.98679894986945,0.072,0.363,0
RAPGEF1,0,-2.25313819469468,0.136,0.427,0
PCNX1,0,-2.36222073815655,0.114,0.404,0
DENND4C,0,-2.74255500692668,0.079,0.369,0
ACAP2,0,-1.82028881721055,0.229,0.518,0
GLCCI1,0,-2.82230737160729,0.102,0.39,0
PIAS1,0,-2.11408293779724,0.156,0.444,0
MT-ATP8,0,-2.1453485183261,0.105,0.393,0
LY6E,0,1.40840854243996,0.684,0.397,0
CD81,0,-1.05067959981037,0.283,0.569,0
TRERF1,0,-3.2592651676193,0.052,0.337,0
IFITM1,0,1.40039794378092,0.816,0.531,0
PLCG2,0,-2.62014067326932,0.09,0.374,0
FOXP1,0,-1.76168348453605,0.331,0.615,0
CCNH,0,-2.06611484935174,0.16,0.442,0
CEP85L,0,-2.33510241387191,0.121,0.403,0
ITFG1,0,-2.4969631810134,0.114,0.396,0
TMEM35B,0,-8.10021641350543,0.001,0.283,0
C19orf24,0,13.5170338266161,0.282,0,0
FCHSD2,0,-3.90147911265981,0.04,0.321,0
CCDC91,0,-2.133701475362,0.181,0.462,0
CHD2,0,-1.77712392654247,0.223,0.504,0
PPP1R15A,0,1.74392765798688,0.47,0.19,0
PAM,0,-3.32331042002268,0.054,0.333,0
APBB1IP,0,-1.50791204679484,0.402,0.68,0
ARID2,0,-2.41174648927452,0.107,0.385,0
SLC9A9,0,-3.2662924631557,0.057,0.334,0
CITED2,0,2.29551581862399,0.426,0.149,0
BNC2,0,-3.92077010602184,0.042,0.319,0
FKBP2,0,4.28560165023345,0.294,0.017,0
CTSD,0,1.2591129256852,0.684,0.408,0
CERT1,0,-15.0215968477468,0,0.276,0
MON2,0,-2.61610343917638,0.081,0.357,0
LINC00910,0,-5.90011890452803,0.011,0.287,0
AC131568.1,0,-14.8189821646802,0,0.275,0
NEDD9,0,-2.43503774556106,0.109,0.383,0
KLRC2,0,-1.82944302556165,0.2,0.474,0
STK10,0,-1.51480161325971,0.344,0.617,0
NEK7,0,-2.50876622556152,0.105,0.377,0
SIDT1,0,-2.83255439353332,0.064,0.336,0
STXBP5,0,-3.71324254251265,0.034,0.306,0
VPS13C,0,-1.41988902469806,0.272,0.544,0
EPS15,0,-1.76800657841688,0.21,0.481,0
ATP2B4,0,-1.66637096207636,0.232,0.503,0
TGFBR2,0,-1.96282029724066,0.15,0.421,0
ARAP2,0,-1.6106297072162,0.253,0.524,0
NIBAN1,0,-15.0742614839558,0,0.271,0
LINC01278,0,-15.0805171376997,0,0.27,0
PPP3R1,0,-2.71938612663618,0.085,0.355,0
CAMK1D,0,-2.96800084177646,0.081,0.351,0
FYN,0,-1.55594936741357,0.513,0.782,0
TGFBR1,0,-2.23846206392566,0.115,0.384,0
UBAC2,0,-1.9170123627982,0.177,0.446,0
C22orf34,0,-4.82120303892517,0.016,0.285,0
LINC01934,0,-3.27135201484711,0.06,0.328,0
JUN,0,2.20094322225682,0.698,0.43,0
CCNY,0,-2.76787644283918,0.08,0.348,0
SARNP,0,-2.42337712436625,0.081,0.349,0
AC010894.3,0,-14.7948364162618,0,0.267,0
ZNF148,0,-1.89440155377428,0.184,0.451,0
PPM1L,0,-3.28871098938216,0.067,0.334,0
PARP15,0,-2.08565593967611,0.118,0.384,0
RASA1,0,-3.61210795315267,0.034,0.3,0
HIST1H1E,0,-1.68825447060492,0.199,0.465,0
ITPR2,0,-2.33842184471065,0.109,0.375,0
P4HB,0,1.32734357589839,0.547,0.282,0
SEPT2,0,13.4471269287866,0.265,0,0
TTC17,0,-1.99337910040478,0.155,0.42,0
MICOS13,0,-14.7173723829992,0,0.265,0
USP34,0,-1.64963293354423,0.257,0.521,0
GPCPD1,0,-2.14427749869614,0.119,0.383,0
ZEB2,0,-1.85191271412486,0.539,0.802,0
NCBP2-AS2,0,13.3731819057797,0.263,0,0
R3HDM2,0,-1.9338485426807,0.174,0.437,0
NFATC3,0,-1.62986547450052,0.301,0.564,0
KANSL1,0,-1.48422284974039,0.291,0.553,0
TROVE2,0,13.4036145749102,0.262,0,0
PHC3,0,-2.06178159235388,0.125,0.387,0
CDC42SE2,0,-1.47495012633234,0.515,0.777,0
TNKS,0,-3.11254362786675,0.052,0.314,0
STAU2,0,-2.48799931180131,0.096,0.358,0
ASNA1,0,13.3150339780637,0.262,0,0
ATF4,0,1.69233222051201,0.427,0.165,0
PDGFD,0,-2.4284436875044,0.13,0.391,0
WDR7,0,-3.69739112043229,0.034,0.295,0
SNHG14,0,-14.895493337767,0,0.261,0
RELCH,0,-14.8324183393471,0,0.261,0
SCML4,0,-2.34388354039521,0.1,0.36,0
USP3,0,-1.98923572226997,0.159,0.419,0
ATM,0,-1.24170376863631,0.468,0.727,0
ASH1L,0,-1.71700032254557,0.221,0.479,0
CLASP2,0,-2.99462618734259,0.059,0.317,0
GMDS,0,-3.44880168889866,0.046,0.304,0
NSMCE2,0,-2.91348435566643,0.077,0.335,0
RO60,0,-14.7052462620078,0,0.258,0
CNOT6L,0,-1.51435379142162,0.313,0.571,0
RC3H1,0,-2.10869084825429,0.12,0.377,0
KAT2B,0,-2.70814974406004,0.075,0.332,0
ITK,0,-1.81163653743894,0.165,0.422,0
NLRC5,0,-1.79941742020428,0.159,0.416,0
NOP53,0,1.18565221810092,0.837,0.58,0
TASOR2,0,-14.8955271188278,0,0.257,0
HSPA5,0,1.30663803747052,0.568,0.311,0
ZNF644,0,-2.09215325115351,0.156,0.412,0
ATR,0,-3.12588404422068,0.053,0.309,0
ATXN7L1,0,-3.03093369522454,0.055,0.311,0
KAT6A,0,-1.83610703945355,0.179,0.435,0
RASA3,0,-1.61142735817253,0.274,0.53,0
NPC1,0,-2.38820481460718,0.085,0.341,0
PPP1R16B,0,-2.94021294322092,0.058,0.314,0
TRAPPC5,0,-3.29190066149838,0.036,0.292,0
NIPBL,0,-1.55874030365249,0.263,0.518,0
DOCK11,0,-1.85784639685617,0.171,0.426,0
LINC02384,0,-1.78435529616268,0.202,0.456,0
EIF3L,0,1.14916763539418,0.531,0.277,0
ZDHHC20,0,-2.31040261545698,0.107,0.36,0
AC079781.5,0,-14.7220330539583,0,0.253,0
IKZF3,0,-1.37411930021924,0.305,0.555,0
DIAPH2,0,-2.99934306975678,0.065,0.315,0
ADK,0,-3.31141100995253,0.054,0.304,0
ZNF831,0,-2.53362989951265,0.075,0.325,0
NDUFA3,0,1.01304805258301,0.566,0.316,0
BICRAL,0,-2.89054277098996,0.06,0.309,0
ZNF407,0,-3.52586994726013,0.042,0.291,0
TXK,0,-1.60802465017973,0.342,0.591,0
HNRNPA0,0,1.16725928476528,0.59,0.341,0
UBR2,0,-1.84418517646175,0.154,0.402,0
NR3C1,0,-1.5636294749933,0.249,0.497,0
QKI,0,-2.25788358030953,0.125,0.373,0
A2M,0,-5.38788318201204,0.009,0.257,0
SP3,0,-1.88134008319829,0.151,0.398,0
RNGTT,0,-2.67949145310256,0.071,0.318,0
CCDC88C,0,-1.40258615421518,0.298,0.544,0
DENND1B,0,-2.41578302986507,0.093,0.339,0
JAKMIP2,0,-2.37610993626434,0.092,0.338,0
CD96,0,-1.56328993900393,0.275,0.521,0
MYO5A,0,-2.93139060530097,0.061,0.307,0
XRN1,0,-1.6581118574204,0.203,0.448,0
FARS2,0,-3.03005680974603,0.057,0.302,0
RFX3-AS1,0,-5.76302347518224,0.007,0.252,0
PTBP2,0,-3.44773691315433,0.036,0.28,0
SCAF8,0,-2.76101704804187,0.065,0.309,0
TNFAIP8,0,-1.50872608025893,0.287,0.53,0
PABPC1,0,1.0261831346779,0.827,0.584,0
ABI1,0,-1.57193487315463,0.244,0.487,0
EIF4A1,0,-1.02625067537445,0.417,0.659,0
NRF1,0,-3.17801177044529,0.044,0.286,0
SETBP1,0,-3.47950049457295,0.043,0.285,0
RHOH,0,-1.83426395075694,0.219,0.46,0
PCCA,0,-3.87029139351514,0.027,0.268,0
NCOA3,0,-2.48273731345861,0.089,0.33,0
XKR6,0,-5.2606844458822,0.011,0.252,0
STIM2,0,-1.78380077851833,0.157,0.397,0
UVRAG,0,-2.34309488044167,0.101,0.341,0
TRAPPC10,0,-1.836081338124,0.151,0.391,0
SOS2,0,-2.45726389260067,0.085,0.325,0
ZNF609,0,-3.20681513570178,0.051,0.291,0
GIMAP5,0,-3.11503043583261,0.042,0.282,0
JUND,0,-1.32146672277804,0.465,0.705,0
VWA8,0,-3.85159229939757,0.027,0.266,0
UMAD1,0,-3.3287762893995,0.046,0.285,0
OSBPL3,0,-3.21426631258005,0.045,0.284,0
SSBP3,0,-1.56001063092358,0.229,0.467,0
ATAD2B,0,-2.44158225126923,0.084,0.322,0
CD3D,0,1.86506542417985,0.347,0.109,0
PTPRA,0,-1.3849791573735,0.295,0.532,0
LINC00513,0,-3.04207186185658,0.04,0.277,0
RAP1GDS1,0,-2.13503889828605,0.125,0.362,0
PPP3CB,0,-2.50952107825657,0.079,0.316,0
KLRB1,0,0.976550991447939,0.771,0.534,0
ATP9B,0,-2.86135880570637,0.056,0.293,0
IFNAR2,0,-1.921698498307,0.133,0.37,0
USP15,0,-1.37033826611528,0.319,0.555,0
S100A9,0,-0.317832275631762,0.441,0.205,0
RB1,0,-2.29959933529783,0.092,0.328,0
EXOC6B,0,-4.82108042235511,0.016,0.252,0
CX3CR1,0,-1.15404621213188,0.376,0.612,0
SAT1,0,1.25075611398472,0.61,0.374,0
CTBP2,0,-1.60539536486745,0.237,0.473,0
PIBF1,0,-2.54661438575558,0.081,0.317,0
GATAD2B,0,-2.2724225220529,0.102,0.337,0
ASCC3,0,-2.16762223339785,0.112,0.347,0
MBNL2,0,-2.42216346969676,0.082,0.317,0
YES1,0,-2.87290751929502,0.059,0.294,0
IGF2R,0,-1.41525096818691,0.211,0.445,0
MICU2,0,-1.93692750620813,0.152,0.386,0
ST8SIA4,0,-2.16897657520446,0.11,0.344,0
PIP4K2A,0,-1.55297045554532,0.532,0.766,0
CCSER2,0,-1.51593202208466,0.273,0.507,0
TMED2,0,1.20915435037876,0.475,0.241,0
GAS7,0,-2.79578456729298,0.067,0.301,0
CYTH1,0,-1.3694080379576,0.419,0.652,0
TBL1XR1,0,-2.08101429494676,0.121,0.354,0
PDS5A,0,-2.02594085840185,0.126,0.359,0
LSP1,0,1.08014201291247,0.811,0.579,0
ZNRF2,0,-3.18241111934427,0.048,0.28,0
RBM27,0,-3.22230315132022,0.04,0.272,0
RABGEF1,0,-3.84763082986083,0.026,0.258,0
PRKACB,0,-1.39267000471535,0.274,0.506,0
SPPL3,0,-2.9405876734892,0.059,0.291,0
WDR70,0,-2.34473423841295,0.093,0.324,0
GMDS-DT,0,-3.84097647406353,0.035,0.266,0
LINC01505,0,-4.93141762642027,0.019,0.25,0
MACF1,0,-1.19292609879022,0.377,0.608,0
BABAM2,0,-2.1840932273038,0.125,0.356,0
DTHD1,0,-1.80669282821812,0.181,0.412,0
EHMT1,0,-1.87826457790572,0.14,0.371,0
RNF111,0,-2.84746371166748,0.054,0.285,0
FCER1G,0,0.935495638324125,0.57,0.339,0
TRPM7,0,-2.20344557900611,0.095,0.325,0
KDM2A,0,-1.6562277659875,0.18,0.41,0
CCM2,0,-1.38717324236627,0.282,0.511,0
SCLT1,0,-1.80846877176373,0.166,0.395,0
BSG,0,0.936826398798609,0.614,0.385,0
AUTS2,0,-2.44101512233964,0.107,0.335,0
USP47,0,-1.66887423412171,0.176,0.404,0
ICAM3,0,0.922044650351232,0.638,0.41,0
XPR1,0,-3.98767034051629,0.023,0.251,0
LYST,0,-1.54746301519246,0.233,0.461,0
TRIP12,0,-1.82378035042392,0.144,0.372,0
LNPEP,0,-1.24646504916164,0.271,0.499,0
VAMP2,0,0.945727869596372,0.704,0.476,0
MIR181A2HG,0,-2.93803136164352,0.053,0.28,0
AEBP2,0,-2.33867425321208,0.091,0.318,0
RFX7,0,-3.80114220353929,0.028,0.255,0
BRAF,0,-2.05482188119841,0.125,0.352,0
FNDC3A,0,-2.51824892968558,0.076,0.303,0
HELZ,0,-1.44358046419283,0.234,0.46,0
RERE,0,-2.68541296382365,0.078,0.304,0
SENP7,0,-2.00419751088053,0.114,0.339,0
ATP10A,0,-3.07833909956015,0.047,0.271,0
GSTK1,0,0.996580948276439,0.552,0.329,0
SRSF2,0,1.05026203150455,0.597,0.374,0
ATG7,0,-3.46302514283953,0.035,0.257,0
C1orf56,0,1.24896809225999,0.523,0.302,0
ATP5ME,0,0.838753924179542,0.681,0.46,0
LUC7L2,0,-1.63842760632936,0.171,0.392,0
SMURF2,0,-2.52796095593076,0.073,0.294,0
SETD2,0,-1.67449065458925,0.162,0.382,0
SCAPER,0,-2.10082793518227,0.115,0.334,0
THADA,0,-3.22471622871981,0.036,0.255,0
SEC24B,0,-3.25792525999235,0.036,0.255,0
STAG2,0,-1.36372184615149,0.25,0.469,0
SF3B2,0,1.05533956552906,0.512,0.294,0
RBM4,0,-1.38354787982632,0.18,0.398,0
CSGALNACT2,0,-1.81701502840763,0.122,0.34,0
TNRC6A,0,-1.92393451732709,0.109,0.327,0
WNK1,0,-1.47775199763453,0.225,0.443,0
MAP4K4,0,-2.39474459765913,0.082,0.3,0
RPS6KA3,0,-1.83877191633982,0.138,0.356,0
ZNF638,0,-1.5096601605636,0.181,0.398,0
MYBL1,0,-1.28595308737304,0.316,0.533,0
RALGAPA1,0,-2.18370658322203,0.087,0.304,0
TNRC6C,0,-1.71203174210534,0.146,0.363,0
LARP4B,0,-2.66721661173198,0.06,0.276,0
KAT6B,0,-1.75119832972026,0.172,0.388,0
ITGB7,0,1.2348036527194,0.459,0.243,0
COMMD10,0,-2.55455883269253,0.09,0.306,0
ZFP36L2,0,1.14710991085516,0.823,0.607,0
TMEM131,0,-2.43969144598326,0.071,0.287,0
RASSF3,0,-1.86134240995603,0.14,0.356,0
PDE7A,0,-2.06038232206966,0.108,0.323,0
PUM1,0,-1.75708173479703,0.146,0.361,0
ANKIB1,0,-2.38413051141008,0.087,0.302,0
ST13,0,1.03693347379208,0.471,0.256,0
B4GALT5,0,-2.62965426638786,0.065,0.279,0
RANBP2,0,-2.10376564331643,0.101,0.315,0
PDSS2,0,-3.24405204889263,0.042,0.256,0
TMEM181,0,-1.71538474438665,0.14,0.354,0
GSAP,0,-1.59174666853114,0.2,0.414,0
ARHGDIA,0,0.968408268236094,0.531,0.318,0
TNRC6B,0,-1.24455192817541,0.44,0.653,0
WDR37,0,-2.25383117390916,0.08,0.293,0
DLG1,0,-2.02907823867137,0.102,0.314,0
RRAS2,0,-1.95143633892332,0.126,0.338,0
KIAA1109,0,-1.63179619384087,0.153,0.365,0
COX16,0,-1.87329386902872,0.112,0.323,0
TAOK3,0,-1.29450070546426,0.403,0.614,0
UBE2H,0,-2.11045125876976,0.109,0.319,0
LRCH3,0,-2.16416911555868,0.087,0.297,0
ZNF292,0,-1.32313831684024,0.226,0.436,0
LCOR,0,-1.72313482963964,0.148,0.358,0
UBR1,0,-2.08379467029178,0.094,0.304,0
STRN,0,-2.61369234328009,0.062,0.271,0
PSME4,0,-1.84582670846571,0.115,0.324,0
NFKB1,0,-2.99612403131741,0.061,0.27,0
SH3KBP1,0,-1.21967563174213,0.422,0.631,0
ADGRG5,0,-1.89463244885196,0.128,0.337,0
CUX1,0,-2.28847752697523,0.086,0.295,0
FAR1,0,-2.04115799430047,0.1,0.309,0
MLLT10,0,-2.22039840602027,0.085,0.294,0
RHOC,0,1.00509885938642,0.562,0.354,0
IKZF1,0,-1.16378128718646,0.478,0.686,0
RPLP0,0,1.06763715380714,0.906,0.698,0
RGS2,0,2.51869369976398,0.27,0.062,0
RICTOR,0,-1.34623625782596,0.252,0.46,0
C17orf49,0,-1.91580010264934,0.103,0.311,0
CMIP,0,-1.66956677333201,0.145,0.353,0
BCL2,0,-2.76437357639705,0.095,0.303,0
PTPN4,0,-1.09908949748375,0.465,0.672,0
TBL1X,0,-2.68810502129083,0.058,0.265,0
CD226,0,-1.31849031718902,0.227,0.434,0
GPRIN3,0,-2.15929210750281,0.105,0.311,0
RANBP9,0,-2.7643815010778,0.053,0.259,0
LYN,0,-1.56431546695574,0.224,0.43,0
UBR5,0,-2.06711409330829,0.092,0.298,0
ZNF721,0,-1.87801412866885,0.11,0.315,0
TSC22D4,0,1.25589205886922,0.405,0.2,0
CNOT2,0,-1.44333822851133,0.191,0.396,0
FOXJ3,0,-2.18662791156854,0.093,0.298,0
SMARCA2,0,-1.3391842909662,0.216,0.421,0
MED13,0,-2.00190896325159,0.099,0.304,0
NUCB1,0,1.35504141473348,0.368,0.163,0
CD7,0,1.27416721606474,0.791,0.587,0
IER2,0,1.4518959687329,0.785,0.581,0
BTN3A1,0,-1.15136319896788,0.249,0.453,0
GPR174,0,-1.79038553854075,0.12,0.324,0
NAP1L1,0,0.815813854438596,0.621,0.417,0
OSBPL8,0,-1.3408538440642,0.307,0.511,0
FAM49B,0,-1.39828336137796,0.628,0.832,0
PTPN22,0,-1.16594532714682,0.312,0.515,0
GTDC1,0,-2.82546638638858,0.055,0.258,0
KIF13B,0,-2.57920052746907,0.061,0.264,0
PPP2R5A,0,-1.64964930466998,0.155,0.358,0
FAM13B,0,-2.08755500743456,0.097,0.3,0
PKM,0,1.09134463009707,0.417,0.214,0
SPON2,0,1.10867453684125,0.734,0.531,0
MBP,0,-1.16004885012856,0.603,0.805,0
CHIC2,0,-1.72676335154118,0.139,0.341,0
PPP1R12A,0,-1.08231643696862,0.411,0.613,0
STRN3,0,-2.79883320009897,0.05,0.252,0
NLRC3,0,-1.71186619410235,0.112,0.314,0
PSPC1,0,-1.64547720090889,0.15,0.352,0
AFF1,0,-2.57891270620384,0.066,0.267,0
DIAPH1,0,-1.10910131791933,0.339,0.54,0
PRIM2,0,-2.8580652891389,0.051,0.252,0
GBF1,0,-2.88714857717216,0.049,0.25,0
NCAM1,0,-2.07283273446156,0.148,0.349,0
GNG2,0,-1.27502277108271,0.507,0.708,0
UBE2K,0,-1.51710545539999,0.181,0.381,0
MAN1A1,0,-1.93310334442354,0.12,0.32,0
DNAJC1,0,-1.386034641579,0.285,0.485,0
RBM3,0,0.834149699823516,0.675,0.476,0
MAP3K2,0,-1.85570283520336,0.116,0.315,0
NT5C2,0,-2.22706875387398,0.074,0.273,0
ATP5MPL,0,0.765897250134112,0.662,0.463,0
CALR,0,0.911831754046309,0.704,0.505,0
SMCHD1,0,-1.22474223660829,0.355,0.553,0
PIK3CD,0,-1.74068650592619,0.133,0.331,0
PKN2,0,-1.87940800393819,0.115,0.313,0
DENND6A,0,-2.20940926497608,0.078,0.276,0
AUH,0,-2.53100485951502,0.061,0.259,0
PIK3C2A,0,-2.39036138490642,0.069,0.267,0
IGKC,0,0.500550223980673,0.296,0.099,0
MARK3,0,-1.59425810817477,0.16,0.357,0
CIRBP,0,0.886871912547713,0.816,0.619,0
S1PR5,0,0.990994984922768,0.565,0.368,0
POLR2L,0,0.763897048251806,0.682,0.486,0
PTBP3,0,-1.33137956988315,0.208,0.404,0
SLCO4C1,0,-2.51873280762049,0.064,0.26,0
DDX39B,0,-1.47216534639818,0.135,0.331,0
MYO1G,0,1.07411126549938,0.489,0.293,0
TANK,0,-1.56373004530671,0.166,0.362,0
GAB3,0,-1.49829101651718,0.162,0.358,0
FLI1,0,-1.41171881880311,0.218,0.414,0
AP2M1,0,0.945361374031104,0.467,0.272,0
REV3L,0,-2.36551276391091,0.071,0.266,0
CDK13,0,-1.20773497335594,0.261,0.456,0
TUBA1B,0,0.860303251675391,0.64,0.445,0
ZMYM2,0,-1.69433572931558,0.131,0.326,0
GRAP2,0,-1.4845757184806,0.193,0.388,0
SUCLG2,0,-1.59743023725677,0.168,0.363,0
SAMD3,0,-1.23954113861187,0.596,0.79,0
LCP2,0,-1.16477751873218,0.253,0.447,0
RNF19A,0,-1.28422920850522,0.256,0.45,0
ATE1,0,-2.37853998789659,0.07,0.264,0
SLMAP,0,-2.1186382799696,0.098,0.292,0
SENP6,0,-1.49477039440713,0.171,0.365,0
SCFD1,0,-1.6353942561784,0.156,0.35,0
ITGA4,0,-1.22367251334401,0.3,0.493,0
VPS8,0,-2.28731770853652,0.073,0.266,0
SESN1,0,-2.63346835478988,0.061,0.254,0
SLC38A1,0,-1.16352275661729,0.29,0.483,0
WWP2,0,-2.39348074070557,0.064,0.257,0
FKBP8,0,0.8631230866689,0.502,0.309,0
MAPK1,0,-0.995066434673206,0.331,0.524,0
TRANK1,0,-1.89026555315466,0.099,0.292,0
TFDP2,0,-1.33890603181639,0.335,0.527,0
STAT5B,0,-2.1672990762143,0.082,0.274,0
SLC25A6,0,0.803150648731745,0.786,0.595,0
ACYP2,0,-2.06427546640007,0.107,0.298,0
CAB39,0,-1.93533670630007,0.111,0.302,0
RHOG,0,0.903293942668702,0.468,0.277,0
MYCBP2,0,-1.14301004507452,0.31,0.501,0
MSI2,0,-2.04794767624319,0.095,0.286,0
GPATCH8,0,-1.24636742656619,0.281,0.472,0
KCMF1,0,-2.11100800259366,0.089,0.279,0
SUPT3H,0,-2.61151004944749,0.07,0.26,0
ADAM10,0,-1.31242218970464,0.226,0.416,0
PCSK7,0,1.17360458297808,0.449,0.26,0
PARP4,0,-1.73119928814598,0.121,0.31,0
FBXL20,0,-2.1172880248806,0.078,0.267,0
FBL,0,1.14278363779305,0.376,0.187,0
NUTM2A-AS1,0,-1.92034471988508,0.094,0.283,0
RPL4,0,1.32814269324993,0.929,0.741,0
ARHGAP10,0,-2.23279832304617,0.091,0.279,0
URI1,0,-1.3470000132409,0.217,0.405,0
CDYL,0,-2.31232753072473,0.071,0.259,0
DECR1,0,-1.17484158228419,0.25,0.438,0
SPG11,0,-1.64870741944276,0.133,0.321,0
CREBBP,0,-1.5022174058662,0.166,0.354,0
BRWD1,0,-1.40939822320133,0.171,0.359,0
AKAP13,0,-1.10083221108806,0.524,0.712,0
RBMS1,0,-1.24479485194933,0.248,0.435,0
SNRK,0,-1.32313497219994,0.192,0.379,0
SYTL3,0,-1.09816208082405,0.335,0.522,0
HIPK2,0,-1.53915785437495,0.194,0.381,0
ANKRD11,0,-1.04602563489751,0.328,0.515,0
STX8,0,-1.37089945628225,0.269,0.456,0
RFFL,0,-2.24198581493952,0.069,0.256,0
ELF1,0,-1.08918885031309,0.405,0.592,0
WAC,0,-1.21166977560782,0.265,0.451,0
SLCO3A1,0,-1.94677002134699,0.109,0.295,0
ASXL2,0,-2.21709656531677,0.067,0.252,0
MAN2A1,0,-2.22951980543507,0.071,0.256,0
NUP153,0,-2.24800923443851,0.069,0.254,0
PAFAH1B1,0,-1.2768889619868,0.234,0.419,0
MAPK14,0,-1.93792344973298,0.096,0.28,0
HTT,0,-2.06780360209478,0.081,0.265,0
ATF6B,0,1.44973507689236,0.313,0.129,0
ATP5MF,0,0.637273290612672,0.6,0.416,0
ATP5F1A,0,0.876812996944392,0.49,0.306,0
CLEC2B,0,-0.880287536652828,0.527,0.711,0
RAB2A,0,-1.08436377702249,0.353,0.536,0
PRPF38B,0,0.9402750350996,0.5,0.317,0
EXOC2,0,-2.20471379860687,0.07,0.253,0
SNX14,0,-1.7567231547195,0.119,0.302,0
UBE2W,0,-2.01086566880416,0.084,0.267,0
VCL,0,-1.42987536270182,0.174,0.357,0
OSBPL9,0,-2.15460414612114,0.09,0.272,0
