,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
ADSS,2.24388808063514e-57,-0.629920845730416,0.236,0.277,7.73019443778807e-53
THUMPD3-AS1,3.14342520424764e-57,-0.513706144181987,0.26,0.304,1.08290998286331e-52
IFI16,7.59360140792333e-57,-0.446777188379336,0.474,0.497,2.61599568502959e-52
SDHA,5.146546977793e-56,-0.557714809664303,0.257,0.298,1.77298543384969e-51
MRPS33,7.88085022939309e-56,0.260810279763214,0.252,0.197,2.71495290402592e-51
CD6,2.33150913635419e-55,-0.391716892541726,0.434,0.464,8.03204897474018e-51
ARL5A,2.06760554725141e-53,-0.530659214266455,0.208,0.252,7.12290111028109e-49
MTDH,3.96910077160855e-52,-0.363854199419148,0.57,0.564,1.36735521581915e-47
TMEM167A,8.05953039276883e-52,-0.564925649008207,0.212,0.253,2.77650822030886e-47
CEP57,2.63759097990452e-51,-0.58307999916053,0.254,0.291,9.08650092577108e-47
PYHIN1,4.95311557829231e-51,-0.576365306314633,0.37,0.397,1.7063483167217e-46
HPCAL1,3.46217444573564e-50,-0.652061619937747,0.232,0.267,1.19271909655593e-45
PHF11,4.21096120380224e-50,-0.50710626151546,0.279,0.318,1.45067613470987e-45
TXNL4A,9.8573268291711e-50,-0.493450477940565,0.251,0.29,3.39584909264944e-45
RPF1,6.60507126556913e-49,-0.495426047907108,0.226,0.268,2.27544705098857e-44
KLF13,1.26318803720136e-47,-0.439768030317724,0.361,0.396,4.35168278815869e-43
TRAT1,1.88080624664113e-47,-0.499683126109967,0.353,0.384,6.47937751967868e-43
PMPCB,2.03426796345351e-47,-0.497231055491455,0.264,0.302,7.00805313409732e-43
XRCC5,3.52974075066094e-47,-0.353720607137529,0.581,0.583,1.21599568860269e-42
TTC14,3.72586060779213e-47,-0.420609889943891,0.378,0.411,1.28355897938439e-42
CLDND1,1.02408689736209e-45,-0.517312792491936,0.235,0.273,3.5279793614124e-41
ZBTB8OS,1.07958650369212e-43,-0.524956865202488,0.244,0.279,3.71917550521935e-39
TRABD2A,5.92553983948501e-43,-0.534898635642998,0.269,0.303,2.04134847470258e-38
PNN,8.14453160613121e-43,-0.311591157264284,0.532,0.539,2.8057911383122e-38
CARD8,6.34255524264106e-42,-0.517673777569434,0.296,0.327,2.18501028108985e-37
CEBPZOS,1.11323794756973e-41,-0.513100112010333,0.222,0.258,3.83510472937772e-37
PRNP,1.75789306874932e-41,-0.414475367755399,0.212,0.252,6.0559416218414e-37
TMEM165,4.89582113365335e-40,-0.601304246646537,0.248,0.277,1.68661038054358e-35
PSMA3,1.16755174574032e-39,-0.495418180064383,0.293,0.322,4.02221576407541e-35
CAPZA2,1.18238043341691e-39,-0.52168102894222,0.309,0.335,4.07330059312127e-35
RAD21,2.68703323603477e-39,-0.391577690844724,0.411,0.433,9.25682949813979e-35
SPCS3,2.13529679743853e-38,-0.448907158838704,0.324,0.355,7.35609746717575e-34
PFDN2,3.02956074847773e-38,-0.43426242973815,0.327,0.354,1.04368367785058e-33
LIMS1,4.11228433002752e-38,-0.511582237605993,0.26,0.291,1.41668195169448e-33
RHEB,2.37047518592867e-37,-0.513568341382474,0.226,0.258,8.16628701552427e-33
SRSF9,1.85024762971534e-35,-0.317568765578593,0.404,0.433,6.37410308436936e-31
RUNX3,2.0872217988436e-35,-0.42321671671805,0.344,0.372,7.19047909701622e-31
HM13,3.3872285320532e-35,-0.453367895979691,0.237,0.269,1.16690022929233e-30
NOL7,4.21428236320336e-35,-0.375794420792478,0.424,0.441,1.45182027412356e-30
OCIAD1,3.43414550457693e-34,-0.370741777048625,0.443,0.457,1.18306312632675e-29
UBE2G2,1.86201839591031e-33,-0.507993976531998,0.234,0.265,6.414653373911e-29
FBXO7,3.85313173506819e-33,-0.490328978320966,0.256,0.285,1.32740388273099e-28
BNIP2,6.81810523947266e-33,-0.50163456132783,0.261,0.287,2.34883725499833e-28
B4GALT1,7.93680679478948e-33,-0.485320575959205,0.229,0.258,2.73422994080497e-28
SFXN1,1.18876883707298e-32,-0.546340368197308,0.266,0.289,4.09530864371641e-28
RSBN1,2.85805761612231e-32,-0.427260371183336,0.307,0.332,9.84600848754135e-28
PLEKHA1,5.3171661384116e-31,-0.468038847654734,0.265,0.293,1.83176373468279e-26
GNAI3,9.77676688909922e-31,-0.479281529582862,0.281,0.305,3.36809619329468e-26
TMF1,1.15233144614008e-30,-0.398212489206884,0.279,0.308,3.96978183195258e-26
SLC2A3,2.01214371507205e-30,-0.479881992610664,0.261,0.287,6.93183509842322e-26
AKAP9,3.51214034951578e-29,-0.317513173628123,0.465,0.479,1.20993235040819e-24
BAZ1B,4.09987946833745e-29,-0.49909392283157,0.25,0.275,1.41240847684225e-24
AKNA,9.1209535592831e-29,-0.375516120623974,0.414,0.429,3.14216850117303e-24
CCDC59,1.15595863007959e-27,-0.298249834018997,0.36,0.387,3.98227748062419e-23
SERINC3,1.85099617763079e-27,-0.473322290307299,0.227,0.253,6.37668183193807e-23
WDR82,8.97597598393096e-27,-0.447817950938889,0.283,0.307,3.09222372646422e-22
PSIP1,1.75656318640942e-26,-0.289825642732339,0.556,0.558,6.05136017718047e-22
BDP1,7.13305695797916e-26,-0.388672573064835,0.303,0.327,2.45733812202382e-21
LEPROTL1,1.04243580581016e-25,-0.297309702503596,0.624,0.613,3.59119135101602e-21
TMEM14B,3.982056299678e-25,-0.399176613207797,0.449,0.449,1.37181839523907e-20
MOB1A,7.16212618962569e-25,-0.337080062157683,0.39,0.408,2.46735247232605e-20
MAL,8.03275024037227e-24,-0.322227464989722,0.345,0.369,2.76728245780825e-19
RNASEH2B,8.77663626444126e-24,-0.451494469694193,0.341,0.355,3.02355119310001e-19
ORMDL1,2.12959902325626e-23,-0.269898001868173,0.486,0.494,7.33646863511781e-19
KIF5B,8.38178304432206e-23,-0.396358108726591,0.334,0.351,2.88752425876895e-18
VPS4B,3.87845197131934e-22,-0.400517580271819,0.3,0.318,1.33612670411951e-17
HP1BP3,6.62702291353307e-22,-0.258930896129702,0.534,0.536,2.28300939371214e-17
CDC40,1.32269118942175e-21,-0.426266748030502,0.273,0.292,4.55667114755794e-17
DYNC1H1,2.58157978794752e-21,-0.358589698429612,0.303,0.326,8.89354236947922e-17
YPEL5,9.93840411333619e-21,-0.312399906767607,0.375,0.388,3.42378021704432e-16
TERF2IP,1.18319686648541e-20,-0.272806468593943,0.522,0.517,4.07611320504222e-16
CMTM6,1.35684922975021e-20,-0.408917881955295,0.266,0.287,4.67434559648947e-16
MTIF3,1.77681651420628e-20,-0.363643555107163,0.245,0.27,6.12113289144063e-16
NCKAP1L,8.85131111470782e-20,-0.462536263533975,0.238,0.257,3.04927667901685e-15
PPIG,9.73381845830618e-20,-0.298811775186057,0.457,0.464,3.35330045888648e-15
NBDY,1.24707217855954e-19,-0.433429838733054,0.3,0.315,4.29616365513761e-15
SBNO1,3.02493412939033e-19,-0.448991870255488,0.249,0.268,1.04208980757497e-14
RBBP4,6.88167386213369e-19,-0.39211228311444,0.315,0.33,2.37073664550505e-14
EIF2A,1.0257652329747e-18,-0.319426961048653,0.354,0.367,3.53376122759784e-14
DYNLT1,6.01492191613534e-18,-0.339609821722457,0.295,0.314,2.07214060010863e-13
TAF10,7.57036808335032e-18,-0.283514223873255,0.292,0.314,2.60799180471419e-13
RAB14,1.28534715512899e-17,-0.421539207725565,0.26,0.277,4.42802094941936e-13
USP8,1.54330431498662e-17,-0.419826646346205,0.25,0.269,5.31668336512891e-13
TRAM1,8.21011817729165e-17,-0.292695241204807,0.47,0.466,2.82838571207697e-12
RNF213,1.90138264194107e-16,-0.252831300996059,0.651,0.638,6.55026320148698e-12
AIMP1,2.14322012992868e-16,-0.285797960401547,0.321,0.339,7.38339334760431e-12
SRSF1,3.52700423366078e-16,-0.364249589515351,0.277,0.294,1.21505295849614e-11
DHX36,3.57914903365596e-16,-0.380468723851242,0.363,0.371,1.23301684209448e-11
SPG7,9.51840588354528e-16,-0.398877710150174,0.235,0.253,3.27909082688135e-11
GOLGB1,1.26053973673565e-15,-0.36351948498062,0.232,0.252,4.34255939305432e-11
CCT2,8.36628863337871e-15,-0.309781987178009,0.304,0.318,2.88218643419897e-10
NASP,9.8016204832932e-15,-0.340255011680051,0.307,0.32,3.37665825649451e-10
PSMC6,1.0084108749296e-14,-0.38371752649078,0.261,0.275,3.47397546413248e-10
PSMD7,1.91245593784251e-14,-0.302763091663823,0.326,0.339,6.58841070586745e-10
BLOC1S4,2.52453797269617e-12,-0.291811442759577,0.246,0.262,8.69703331593829e-08
ZNF207,4.79020672899237e-12,-0.271635917868215,0.461,0.461,1.65022621813787e-07
RSBN1L,6.56868377348091e-12,-0.371220491444106,0.375,0.373,2.26291155996417e-07
SH3GLB1,1.06104728228839e-11,-0.354731118377368,0.281,0.292,3.65530788748349e-07
ABCF1,1.19644731386259e-11,-0.325429498900137,0.264,0.278,4.12176099625664e-07
SNRNP200,1.32211365342733e-11,-0.325987273336733,0.267,0.281,4.55468153605717e-07
TMC8,2.33943393225735e-11,-0.294048066320637,0.355,0.361,8.05934989662658e-07
KTN1,9.38922220755226e-11,-0.289895006951874,0.472,0.464,3.23458705050175e-06
DNAJC15,1.726573135576e-10,-0.345579922621945,0.291,0.299,5.94804445205933e-06
THRAP3,3.60777008780784e-10,-0.271034246745661,0.484,0.472,1.2428767952498e-05
TMX4,5.4966540423778e-10,-0.333945816580838,0.247,0.259,1.89359731759915e-05
EIF3J,6.97638353058104e-10,-0.275216781167547,0.313,0.325,2.40336412628517e-05
CMC1,1.03418095082889e-09,0.657006427227828,0.325,0.315,3.56275337560553e-05
SDCBP,1.80276051869983e-09,-0.405511594949298,0.298,0.302,6.21050998692093e-05
NDUFA10,3.25182289781821e-09,-0.338746536855781,0.263,0.273,0.000112025298829837
WBP11,7.44717806396569e-09,-0.309701441689398,0.288,0.297,0.000256555284303618
HSPD1,3.48827266829791e-08,-0.251249568761317,0.386,0.388,0.00120170993422863
CD46,4.34807546680645e-08,-0.341609374699757,0.338,0.339,0.00149791199831482
CCND2,5.28636370345959e-08,-0.32430619082167,0.293,0.299,0.00182115229584183
DGUOK,7.61714100442517e-07,-0.283955919534662,0.379,0.377,0.0262410507602447
UFM1,2.32231822472263e-06,-0.295366659983197,0.296,0.301,0.0800038628416945
THEM4,8.72294267249845e-06,-0.34922314253635,0.251,0.254,0.300505375067572
CHMP3,2.00751774442888e-05,-0.299587634446864,0.309,0.31,0.691589862955748
SLA,7.43679219933479e-05,-0.320507140830576,0.249,0.252,1
KPNB1,0.000791772963004437,-0.255329658737293,0.395,0.384,1
SAFB2,0.000839950409186091,-0.261076942345434,0.256,0.259,1
GBP5,0.0039101741160392,-0.312703355593239,0.269,0.267,1
PDCD10,0.00569887270647595,-0.262490508765792,0.339,0.332,1
SUMF2,0.0120956378791852,-0.257206991614203,0.285,0.282,1
IRF2,0.118539497656743,-0.333247371351668,0.277,0.267,1
