,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
IDH2,3.24578147776768e-70,0.418255870772463,0.286,0.224,1.11817171909097e-65
LYAR,4.34798911407903e-70,0.258225457208228,0.429,0.358,1.49788224980023e-65
ANKRD36C,4.53996971909064e-70,-0.500976581103626,0.201,0.257,1.56401956822673e-65
TADA3,5.79355442371998e-70,0.428617739245556,0.254,0.193,1.99587949897153e-65
ACP1,3.73428948840224e-69,0.331881184401475,0.39,0.323,1.28646272875457e-64
JAK3,6.89143059289138e-69,-0.475823113089324,0.202,0.256,2.37409783925108e-64
NOL7,1.78973913721584e-68,-0.287538792065735,0.424,0.484,6.16565132770856e-64
COTL1,2.05142683285563e-68,0.330662117670744,0.536,0.483,7.06716543918763e-64
RPA3,8.35145797155721e-68,-0.411655747058578,0.246,0.303,2.87707727120146e-63
GNB2,1.15176748698956e-67,0.355008096153334,0.326,0.261,3.96783899267904e-63
PRNP,1.3787840010377e-67,-0.3744768430832,0.212,0.271,4.74991088357486e-63
RPL7L1,1.86285247617939e-67,0.384765255850038,0.27,0.207,6.41752678043801e-63
CDK11A,3.87719235069868e-67,-0.412364182827928,0.209,0.267,1.3356927648157e-62
ANXA2,6.68813352722983e-67,0.366916245249335,0.388,0.327,2.30406200013068e-62
SELENOK,7.29990510113909e-67,0.294639121566559,0.481,0.416,2.51481730734242e-62
SH2D1A,7.43603218181548e-67,0.393788377563265,0.282,0.219,2.56171308663543e-62
EXOSC6,7.90728684424838e-67,-0.404977664917238,0.202,0.257,2.72406031784357e-62
PSMB4,1.45634620057669e-66,0.325972332147966,0.358,0.291,5.0171126609867e-62
MAZ,1.48960253776189e-66,0.399765796582574,0.298,0.237,5.13168074258971e-62
MRPS34,2.10939126505354e-66,0.325419379845357,0.355,0.287,7.26685290810945e-62
PRMT1,2.1236772972361e-66,0.360518149100344,0.326,0.261,7.31606828897836e-62
CCT3,2.60980550700905e-66,0.273940393753383,0.46,0.394,8.99077997164617e-62
G3BP1,3.32728034463429e-66,-0.388024988131306,0.292,0.348,1.14624807872651e-61
CYTIP,5.16954652607551e-66,-0.299997833969977,0.583,0.621,1.78090877823301e-61
DNAJC8,7.70069141045921e-66,0.288747477076371,0.484,0.425,2.6528881909032e-61
HSD17B11,8.81143048088289e-66,0.33874069520243,0.363,0.3,3.03553780066415e-61
YWHAQ,3.78197804033062e-65,0.294526488380197,0.518,0.454,1.3028914348939e-60
CWF19L2,4.14579145737896e-65,-0.378611019475604,0.3,0.358,1.42822515706705e-60
VPS51,5.72104966460005e-65,0.322702659562459,0.39,0.324,1.97090160945472e-60
FBXO7,7.75177865079958e-65,-0.426072093259564,0.256,0.311,2.67048774520046e-60
PPP6C,2.66851834825472e-64,-0.490099291138655,0.212,0.265,9.19304570973753e-60
SDCBP,2.89618159235997e-64,-0.402972006576609,0.298,0.35,9.97734558568008e-60
CHORDC1,3.62099854243012e-64,-0.450638410048271,0.207,0.259,1.24743399786717e-59
MANF,4.36653995538389e-64,0.40695354078121,0.261,0.201,1.50427301462975e-59
RNASEH2C,5.4469442699883e-64,0.362882112491804,0.295,0.232,1.87647230101097e-59
CAPZA2,1.32416879554278e-63,-0.419500210816695,0.309,0.36,4.56176150064487e-59
EFHD2,2.8727494212627e-63,0.428041207155961,0.323,0.266,9.89662175625e-59
OSTC,5.41065679765891e-63,0.267765188159129,0.393,0.322,1.86397126679349e-58
CHMP2A,1.30461836636113e-62,0.322920172437075,0.373,0.309,4.4944102721141e-58
H2AFV,2.81669339015589e-62,-0.26869152422723,0.47,0.522,9.70350872908705e-58
MTIF3,5.27981192636874e-62,-0.334471738965049,0.245,0.305,1.81889520863403e-57
PMPCB,1.21635391291981e-61,-0.374121720333624,0.264,0.319,4.19033923000874e-57
ATP6AP2,2.43602466872197e-61,0.300750903912315,0.434,0.37,8.3921049837472e-57
TMEM256,2.52264821240914e-61,0.306623811633714,0.347,0.284,8.69052309174948e-57
ZBTB44,5.20705992298482e-61,-0.491010942464906,0.201,0.25,1.79383214346827e-56
CCNG1,5.41162554542825e-61,0.41921560638892,0.296,0.241,1.86430500040003e-56
TM2D1,6.46991329176788e-61,-0.435291580723567,0.213,0.265,2.22888512901404e-56
ETFA,9.87749508586586e-61,-0.52966248535404,0.206,0.254,3.40279705708079e-56
RGS19,1.76510875446342e-60,0.329808917311498,0.318,0.255,6.08079965912649e-56
SEC22B,2.24296271514332e-60,-0.436630615523683,0.205,0.256,7.72700655366873e-56
SDHB,3.40198298889886e-60,-0.458688489858744,0.237,0.286,1.17198313967566e-55
CACYBP,6.41402325032915e-60,0.317281007468226,0.371,0.309,2.20963100973839e-55
PLEK,9.35922550822868e-60,0.278854742520659,0.267,0.209,3.22425318758478e-55
PTPN6,1.40291807504993e-59,0.318299552588092,0.337,0.274,4.83305276854699e-55
EIF5A,1.1167958795679e-58,0.303791008376892,0.487,0.435,3.84736180511143e-54
TTC3,2.02674303117581e-58,-0.282995826522994,0.464,0.519,6.98212974240067e-54
EIF2A,1.00345564366482e-57,-0.323360197919019,0.354,0.405,3.45690469242531e-53
NDUFA7,1.57030545021129e-57,-0.404223172947601,0.208,0.259,5.40970227597791e-53
GLIPR2,2.14925972433099e-57,0.40240586718393,0.264,0.21,7.40419975032024e-53
RUNX3,2.89041015099586e-57,-0.372285416417226,0.344,0.397,9.95746297018074e-53
SPAG7,4.61037532425785e-57,0.359142501764719,0.286,0.229,1.58827429920683e-52
RPS19BP1,6.42894348176586e-57,0.287208215088485,0.411,0.348,2.21477102946834e-52
HM13,3.2103713986827e-56,-0.391149793851956,0.237,0.288,1.10597294684619e-51
TAF10,7.18053829488881e-56,-0.270640216460556,0.292,0.351,2.4736954425892e-51
DGUOK,1.14301543884337e-55,-0.291369045182163,0.379,0.43,3.93768818681541e-51
SNRPD3,1.2646914486752e-55,0.255584045454541,0.409,0.344,4.35686204068607e-51
CEBPZOS,1.52909133593781e-55,-0.376417754585243,0.222,0.272,5.26771965230576e-51
RBMX,2.61294237274011e-55,-0.252823012399206,0.539,0.579,9.00158647408968e-51
MYDGF,5.06328064508816e-55,0.354180906218742,0.306,0.248,1.74430018223287e-50
NDUFAF3,5.19891002445199e-55,0.296776721057709,0.301,0.239,1.79102450342371e-50
PYHIN1,5.34309694496567e-55,-0.413896499863864,0.37,0.418,1.84069689754067e-50
COPS5,8.47716049943511e-55,0.34036124417545,0.272,0.215,2.9203817920554e-50
PSMC6,1.01797402296074e-54,-0.385944824408529,0.261,0.31,3.50692050909975e-50
IMMT,3.30644250627743e-54,-0.4527170920565,0.206,0.253,1.13906944341258e-49
CCT2,3.51136602271316e-54,-0.348470994477133,0.304,0.353,1.20966559482468e-49
RPN2,6.51542473178241e-54,0.297320227656005,0.381,0.322,2.24456382009904e-49
MTDH,7.88906294772007e-54,-0.281781810178867,0.57,0.598,2.71778218548956e-49
MRPL43,2.08417541337053e-53,0.31648398077694,0.301,0.242,7.17998429906148e-49
CHMP3,2.22576353407651e-53,-0.356013807169301,0.309,0.36,7.66775537489356e-49
PYCARD,4.56054280739244e-53,0.309183861342223,0.298,0.242,1.5711069971467e-48
TSPAN14,6.49898669225924e-53,-0.38076957523983,0.276,0.325,2.23890091548331e-48
TALDO1,1.23647792847029e-52,0.259846426105526,0.377,0.315,4.25966646358016e-48
CFDP1,1.58089344421128e-52,-0.423765955601765,0.288,0.334,5.44617791530788e-48
TMC8,2.74167336074979e-52,-0.304902163735834,0.355,0.406,9.44506472778304e-48
UHMK1,3.39576077637918e-52,-0.381036667537546,0.252,0.3,1.16983958746263e-47
ERGIC2,5.84764374734933e-52,-0.386161598776211,0.253,0.3,2.01451327096184e-47
DNMT1,9.87557138544215e-52,0.321209005613478,0.312,0.256,3.40213434228482e-47
BNIP2,1.42323459901365e-51,-0.384633885925263,0.261,0.307,4.90304319360203e-47
NKTR,1.73301306689801e-51,-0.258517541260311,0.514,0.561,5.97023001546363e-47
PPIG,3.85983053853051e-51,-0.270858759219035,0.457,0.504,1.32971162052376e-46
HNRNPUL1,4.97955232776135e-51,0.28949420044938,0.366,0.31,1.71545577691378e-46
RNF126,1.29376029318533e-50,0.329662797741364,0.311,0.256,4.45700421002345e-46
GSTO1,2.69541276899206e-50,0.284448328351112,0.344,0.286,9.28569698917766e-46
IER3IP1,1.01344696430498e-49,0.3084808503663,0.299,0.244,3.49132479203067e-45
DGKA,1.07138235041254e-48,-0.331952438643496,0.29,0.339,3.6909121971712e-44
AIMP1,1.50495919967655e-48,-0.256944134585793,0.321,0.375,5.18458444288571e-44
ORAI1,1.50513776440639e-48,0.31745087888642,0.302,0.247,5.18519959838001e-44
PHF20L1,2.96226593591165e-48,-0.362892087697443,0.23,0.278,1.02050061492156e-43
XIST,3.5066272141087e-48,0.366565755605043,0.405,0.356,1.20803307526045e-43
RPF1,3.52841082600324e-48,-0.331790291054126,0.226,0.276,1.21553752955812e-43
SCAMP2,1.25921433712061e-47,0.289801378239584,0.273,0.219,4.33799339138049e-43
ICAM2,2.14352110623638e-47,0.268410776536559,0.351,0.293,7.38443021098432e-43
SPG7,1.77800899532209e-46,-0.340571643980313,0.235,0.283,6.12524098888459e-42
NONO,2.02072435045864e-46,0.256836217348391,0.404,0.35,6.96139538733003e-42
PPP1CC,2.97077876305423e-46,0.268830414147508,0.378,0.324,1.02343328387218e-41
CANX,4.35341988825522e-46,0.302304708880594,0.362,0.31,1.49975315150392e-41
LSM1,4.9487392771214e-46,0.311902084179729,0.262,0.211,1.70484068096832e-41
VBP1,1.56236855897383e-45,0.306814808514534,0.265,0.212,5.38235968566483e-41
COX17,4.0630202107923e-45,0.259345411412085,0.34,0.285,1.39971046261795e-40
MAL,1.63361787711008e-44,-0.256846915807565,0.345,0.397,5.62781358664424e-40
NRDC,1.69422433886356e-44,-0.430342920364797,0.23,0.272,5.83660284738496e-40
CMTM6,1.79895447819984e-44,-0.35406198206156,0.266,0.311,6.19739817739845e-40
CCR7,7.49523204415007e-44,0.455594119624305,0.343,0.307,2.5821074392097e-39
HNRNPH2,1.27489009885216e-43,-0.345311829367121,0.212,0.256,4.3919963905457e-39
VPS35,1.35636343604957e-43,0.259462513799673,0.256,0.204,4.67267203719078e-39
TMEM165,1.66419033273556e-43,-0.391498310174113,0.248,0.289,5.73313569627401e-39
CARD8,3.15356070304708e-43,-0.309489077500361,0.296,0.342,1.08640166219972e-38
MAT2B,3.49712674031154e-43,0.273151564813379,0.31,0.258,1.20476016203732e-38
NSMCE1,4.21252668208827e-43,0.292028625321531,0.282,0.231,1.45121544197941e-38
SUMO3,4.92387836699537e-43,0.329960352348032,0.303,0.255,1.69627609742991e-38
TRIM38,1.01793660843995e-42,0.316865311076434,0.268,0.22,3.50679161607563e-38
TXNL1,8.75404442572256e-42,-0.308180689316383,0.303,0.345,3.01576830466142e-37
CHCHD7,1.08155471301296e-41,0.314203891689484,0.254,0.205,3.72595598632964e-37
HADHB,2.28547756561793e-41,-0.407845922442839,0.219,0.258,7.87347021355376e-37
MTPN,6.34133321719014e-41,-0.258072867203073,0.393,0.436,2.184589293322e-36
SARS,9.05667768602504e-41,0.26363005832964,0.293,0.241,3.12002546283563e-36
PPA1,2.04464766826267e-40,-0.253897205956703,0.456,0.495,7.04381121716489e-36
ZNF800,4.27251092490052e-40,-0.345554245578096,0.257,0.298,1.47188001362823e-35
ERAP2,1.20012427592987e-39,-0.347141463635064,0.236,0.277,4.13442813057841e-35
CD6,2.08745561834041e-39,-0.256222170109214,0.434,0.474,7.19128460518271e-35
NDUFAF8,2.59625521567049e-39,0.262143413261329,0.344,0.294,8.94409921798486e-35
CDC5L,3.38055817426177e-39,-0.342961266123535,0.216,0.258,1.16460229103318e-34
THOC7,4.26380625186255e-39,0.280725699089012,0.345,0.298,1.46888125376665e-34
LSM2,1.48704909263788e-38,0.25742256955036,0.285,0.235,5.1228841241375e-34
SUPT16H,1.568388775697e-38,0.264044094753695,0.267,0.219,5.40309933227618e-34
AMD1,1.88611348959019e-38,-0.253546188385169,0.347,0.392,6.4976609716382e-34
ZNF24,1.88774228906773e-38,0.261519947270786,0.26,0.212,6.50327218583833e-34
MRPS31,2.27171177252234e-38,-0.324453712375833,0.22,0.261,7.82604705633946e-34
TMEM248,3.75227344130632e-38,-0.322731288667337,0.213,0.254,1.29265820053003e-33
TMED4,3.92037430425523e-38,0.252814158623859,0.326,0.277,1.35056894781593e-33
ARPC5L,5.20249866643622e-38,0.271186444240432,0.368,0.322,1.79226079058728e-33
MRPL54,1.01070741529918e-37,0.263308906487582,0.371,0.322,3.48188704570568e-33
POLE4,1.47587149938337e-37,0.275989267419358,0.31,0.264,5.08437731537572e-33
PITHD1,1.56191878230462e-37,-0.293279395837142,0.268,0.31,5.38081020503941e-33
PNKD,3.04526222396735e-37,0.287206957553881,0.258,0.212,1.04909283615675e-32
RSBN1,3.79471851299269e-37,-0.295351175334891,0.307,0.346,1.30728052772598e-32
ARPP19,4.24933926464801e-37,-0.346895731500449,0.226,0.264,1.46389737667124e-32
SQSTM1,1.12502142617332e-36,-0.298127844820335,0.351,0.389,3.8756988131671e-32
LENG8,3.11498520805632e-36,0.344698997007537,0.267,0.224,1.0731124041754e-31
CHD3,5.41766972903628e-36,0.294835388154136,0.284,0.241,1.866387221653e-31
KDELR1,7.03423243555345e-36,0.28059376440983,0.252,0.207,2.42329307404816e-31
BUD23,8.81369115912311e-36,-0.298507566501355,0.265,0.305,3.03631660431791e-31
CDC40,3.03070440525762e-35,-0.307175725817779,0.273,0.312,1.04407766761125e-30
AIF1,3.61914704847805e-35,0.34673139716404,0.258,0.217,1.24679615820069e-30
TRABD2A,4.3085133606848e-35,-0.298346817584954,0.269,0.309,1.48428285275592e-30
IFI6,6.35722695093623e-35,0.336063523211227,0.276,0.231,2.19006468459753e-30
DNTTIP2,4.23233217895228e-34,0.295680226230163,0.266,0.223,1.45803843564906e-29
PAK2,6.67183503010444e-34,-0.254562355973929,0.439,0.477,2.29844716787098e-29
DYRK2,7.14173447112769e-34,-0.291630519979346,0.213,0.25,2.46032752530349e-29
SERINC3,9.03794710749153e-34,-0.334255546061638,0.227,0.264,3.11357277853083e-29
SELENOM,1.2994292930087e-33,0.305023405751066,0.25,0.207,4.47653391441498e-29
AC243960.1,1.7081898936804e-33,0.333142732580578,0.255,0.213,5.88471418372897e-29
ATG12,8.59728018784994e-33,0.26049485441662,0.288,0.244,2.96176302471431e-28
TMF1,2.83543904460664e-32,-0.2985490443158,0.279,0.319,9.76808750866989e-28
WDR82,1.72033940214874e-31,-0.263447855416475,0.283,0.321,5.92656924040241e-27
TBCC,8.8147660413667e-31,0.268432035132024,0.274,0.232,3.03668690125083e-26
RAB14,2.90347549371064e-30,-0.299997843410696,0.26,0.295,1.00024730758332e-25
SFXN1,3.86217357505201e-30,-0.362111309541295,0.266,0.296,1.33051879660542e-25
RBBP7,4.68822560538458e-30,0.252559798648588,0.299,0.258,1.61509372105499e-25
ANXA5,1.81442205696318e-28,0.252165897687253,0.336,0.298,6.25068398623814e-24
PHYKPL,3.59390759990311e-28,-0.305978237599832,0.223,0.257,1.23810116816662e-23
GLIPR1,2.21995105353607e-27,0.253336049208446,0.31,0.272,7.64773137943174e-23
PLEKHA1,2.24928980405967e-27,-0.278133084561631,0.265,0.3,7.74880337498557e-23
BCL7C,9.77750058803115e-27,-0.261038413293714,0.245,0.278,3.36834895257673e-22
NIFK,1.01112977361672e-25,-0.286463266097979,0.223,0.254,3.48334207010959e-21
HDDC2,7.08066240092473e-25,0.251454674508994,0.268,0.232,2.43928819711857e-20
SATB1,8.40775697426398e-23,0.293736354346297,0.308,0.278,2.89647227763394e-18
RNASEH2B,4.65774788758616e-21,-0.253209832049115,0.341,0.369,1.60459414727343e-16
SBNO1,8.50153623815778e-21,-0.294146257038805,0.249,0.278,2.92877923404536e-16
HSPB11,9.5146026726781e-21,-0.266627876093146,0.244,0.272,3.2777806207376e-16
GNAI3,2.21791809048474e-18,-0.268827770112801,0.281,0.304,7.64072782171994e-14
THEM4,3.3635835293975e-18,-0.286008366092532,0.251,0.275,1.15875452587744e-13
MAD1L1,1.1330689274718e-17,-0.291193305547761,0.228,0.253,3.90342245514036e-13
JUN,5.11596046069052e-14,0.310785523681993,0.727,0.68,1.76244837870788e-09
