,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
HIF1A-AS3,0,-13.0501075661374,0,0.298,0
RFX7,0,-4.44467371714082,0.034,0.331,0
TBC1D1,0,-2.34064090204109,0.203,0.5,0
PDSS2,0,-3.80716919900431,0.054,0.351,0
CDK13,0,-1.98578557344289,0.317,0.614,0
MAPKAP1,0,-2.78961966075146,0.114,0.411,0
NIPBL,0,-2.12881938025334,0.242,0.537,0
SEL1L3,0,-2.01477442917334,0.321,0.616,0
UBE2H,0,-2.663094885409,0.128,0.422,0
TBL1X,0,-3.53518169027786,0.064,0.358,0
NSMCE2,0,-3.68183107283797,0.062,0.356,0
KANSL1L,0,-4.39564962442468,0.03,0.323,0
NCOA1,0,-3.51330772170243,0.063,0.356,0
QKI,0,-2.64267270255168,0.135,0.428,0
AMBRA1,0,-5.6135048918387,0.011,0.304,0
TTC17,0,-2.39367810789174,0.173,0.465,0
CCNY,0,-3.03414539911643,0.089,0.381,0
KLHL5,0,-3.2236936045379,0.079,0.371,0
ETV6,0,-3.54733865237586,0.059,0.351,0
FOXP1,0,-2.76936531139628,0.691,0.982,0
VPS13C,0,-1.76839827456439,0.344,0.635,0
CEP85L,0,-3.12865743308326,0.081,0.372,0
ASB3,0,-4.41655743125732,0.029,0.319,0
ANKRD11,0,-1.83170521037502,0.294,0.584,0
TBL1XR1,0,-2.52580273508926,0.152,0.441,0
ZNF407,0,-4.12498148398227,0.043,0.332,0
SNHG32,0,-12.7876654661559,0,0.289,0
COX7C,0,1.20249343206837,0.948,0.659,0
UBC,0,1.21404028819916,0.955,0.667,0
LARP4B,0,-3.33901629862293,0.065,0.352,0
CDK19,0,-3.36207704459712,0.07,0.356,0
AC008014.1,0,-6.78706808799858,0.007,0.293,0
GLCCI1,0,-3.62138458080207,0.067,0.351,0
SLC9A9,0,-3.77998614191756,0.054,0.337,0
AC068282.1,0,-6.94553878412738,0.004,0.286,0
TASOR2,0,-12.9049017186507,0,0.282,0
POU2F1,0,-2.94514187644787,0.096,0.377,0
GABPB1-IT1,0,-12.7033030073633,0,0.281,0
STRN3,0,-3.50692382945802,0.064,0.345,0
FARS2,0,-3.67724026628225,0.051,0.331,0
WDPCP,0,-4.70066194315372,0.028,0.308,0
ASCC3,0,-2.94757900490937,0.097,0.376,0
MRTFA,0,-12.9221021294068,0,0.279,0
PCNX1,0,-3.15407209496328,0.073,0.352,0
PLEKHA2,0,-1.73315022913687,0.379,0.657,0
GSK3B,0,-3.23843514333136,0.075,0.353,0
BBX,0,-1.82907833041696,0.35,0.627,0
USP15,0,-1.80385236950591,0.378,0.655,0
CD79B,0,1.34039003362723,0.969,0.692,0
LINC00910,0,-5.18084906621025,0.015,0.292,0
RABGEF1,0,-3.93443911615946,0.041,0.317,0
GLYATL1,0,-10.2396139675893,0.001,0.277,0
C5orf56,0,-12.7900603045723,0,0.276,0
C1orf112,0,-5.22873335961473,0.015,0.291,0
C19orf70,0,11.6727016558841,0.274,0,0
RELCH,0,-12.7799476585573,0,0.274,0
PPP1R16B,0,-3.41232817945589,0.052,0.323,0
NR3C2,0,-5.66849495213344,0.014,0.285,0
MYCBP2,0,-1.73025092415002,0.493,0.763,0
AC019197.1,0,-4.7298035957224,0.027,0.297,0
BBS9,0,-5.00560143898481,0.018,0.288,0
XKR6,0,-5.06380656053422,0.017,0.287,0
ARHGAP32,0,-5.00009948793226,0.022,0.291,0
ATP9B,0,-3.36866682456333,0.059,0.325,0
LMBR1,0,-3.94497920085943,0.038,0.303,0
RBIS,0,-12.5178475079822,0,0.265,0
CERS6,0,-4.06806980675574,0.039,0.303,0
TBCK,0,-3.88435631316902,0.039,0.298,0
CYBA,0,1.04340643190663,0.962,0.703,0
ILRUN,0,-12.7093783924106,0,0.259,0
GMDS,0,-4.38552670276859,0.031,0.289,0
NRF1,0,-3.57105460544335,0.045,0.303,0
TASOR,0,-12.6224414707942,0,0.257,0
ATP5F1E,0,1.15569474322028,0.958,0.702,0
LAPTM5,0,1.31842367180084,0.974,0.719,0
AC011933.4,0,-10.5983497568159,0,0.255,0
LINC-PINT,0,-12.481549425898,0,0.254,0
HNRNPA1,0,1.27342871915395,0.96,0.708,0
DOP1B,0,-12.7615280944849,0,0.252,0
GNG7,0,-1.80079215162918,0.458,0.71,0
MICOS10,0,-12.4475316130596,0,0.251,0
ATG7,0,-4.23233300151357,0.029,0.279,0
FTO,0,-4.26704621343087,0.028,0.278,0
AC061958.1,0,-13.0647278588135,0,0.25,0
AC023424.3,0,-12.7661189119895,0,0.25,0
CAMKMT,0,-4.64513354947771,0.028,0.277,0
SLC25A6,0,0.920992183997408,0.907,0.658,0
PFN1,0,0.990659544380483,0.933,0.687,0
LIX1,0,-5.46987854089412,0.015,0.26,0
AP000787.1,0,-5.93579767347492,0.008,0.253,0
SNX25,0,-3.88224970264116,0.033,0.276,0
PABPC1,0,1.18298085083215,0.952,0.709,0
MARCH1,0,-1.86444596151115,0.639,0.88,0
CFL1,0,0.844895308626843,0.916,0.675,0
TOMM7,0,0.934390139447518,0.95,0.714,0
RIPOR2,0,-2.03045266500394,0.719,0.953,0
TNFAIP8,0,-1.62497400137075,0.509,0.742,0
BANK1,0,-2.53653296735274,0.759,0.981,0
HLA-E,0,1.03216591376431,0.964,0.742,0
IKZF1,0,-1.61142213511995,0.502,0.721,0
RPL4,0,1.71539701602619,0.984,0.765,0
HLA-C,0,1.21376810428591,0.991,0.774,0
SP100,0,-1.56380805941337,0.631,0.845,0
TCL1A,0,1.06895413945242,0.881,0.667,0
COX4I1,0,0.834202776666685,0.941,0.728,0
HLA-A,0,1.3048389336994,0.988,0.779,0
EEF1D,0,1.05375586637184,0.978,0.773,0
RPL31,0,2.49682433342925,0.986,0.813,0
PTPRC,0,-1.48155431322696,0.776,0.942,0
IGHD,0,0.858022425061757,0.947,0.792,0
HLA-DPA1,0,0.899138348953653,0.988,0.845,0
LINC00926,0,-1.19944157258936,0.737,0.875,0
RPS17,0,2.09707585998033,0.965,0.83,0
PFDN5,0,0.643912849979272,0.976,0.854,0
RPL38,0,1.87242557938737,0.988,0.869,0
MEF2C,0,-1.5253281635722,0.813,0.931,0
RPL36A,0,0.881926798584901,0.978,0.869,0
HLA-DPB1,0,1.07862609449438,0.99,0.887,0
RPL7,0,1.72763676857139,0.992,0.895,0
BTG1,0,1.07307127146357,0.983,0.889,0
RPS10,0,1.65642722730087,0.988,0.897,0
RACK1,0,0.9432901429309,0.987,0.898,0
EIF1,0,0.91584819254669,0.994,0.906,0
RPL23,0,1.12068941729623,0.983,0.896,0
RPLP0,0,0.704254695303845,0.985,0.9,0
CD52,0,1.11165624415956,0.992,0.911,0
RPL36,0,1.48556126934986,0.99,0.909,0
UBA52,0,1.15742221130602,0.989,0.911,0
HLA-B,0,0.946937637835907,0.996,0.92,0
RPL35,0,1.40748366152741,0.99,0.914,0
FTH1,0,0.802985125554867,0.993,0.917,0
RPL29,0,1.06916535843482,0.991,0.918,0
RPS5,0,1.05279740132165,0.989,0.918,0
RPSA,0,1.05232508002502,0.99,0.921,0
CD37,0,0.930554613998527,0.994,0.929,0
RPL27,0,1.27253319229767,0.988,0.924,0
RPS20,0,1.4780316684822,0.989,0.927,0
FTL,0,0.593617083356986,0.988,0.926,0
RPL10A,0,1.0207622164929,0.99,0.93,0
IGHM,0,1.73753932450534,0.997,0.941,0
RPS21,0,1.0523738466092,0.992,0.938,0
RPL22,0,0.719444557938798,0.986,0.934,0
RPL6,0,0.9147616117376,0.989,0.937,0
RPL37A,0,1.56474401020733,0.991,0.942,0
RPS3A,0,1.20171423308976,0.994,0.945,0
RPS15,0,1.25930751869012,0.993,0.947,0
RPS9,0,0.808941043039371,0.992,0.947,0
RPL14,0,0.646481399678751,0.989,0.945,0
RPS25,0,1.11421755709032,0.992,0.948,0
RPL8,0,1.0372880488872,0.993,0.951,0
RPL23A,0,1.40920235082503,0.994,0.952,0
RPS16,0,1.08646690440238,0.993,0.951,0
TMSB10,0,1.20977187100743,0.996,0.955,0
RPS7,0,0.752972360407886,0.992,0.953,0
RPL35A,0,1.05836712170701,0.991,0.952,0
RPL12,0,0.871251397623713,0.993,0.957,0
RPL27A,0,1.26388685496416,0.994,0.958,0
RPS3,0,0.926966233854041,0.994,0.958,0
RPL9,0,1.07176269615483,0.993,0.959,0
RPLP2,0,1.71373966430565,0.996,0.962,0
FAU,0,0.632589470243105,0.993,0.959,0
RPL15,0,0.900878760921778,0.994,0.961,0
RPS13,0,0.838793230537848,0.991,0.958,0
RPL19,0,1.07472351207782,0.993,0.96,0
RPL21,0,1.52002006315147,0.998,0.966,0
RPL18A,0,1.31099513079496,0.996,0.964,0
MT-ND2,0,0.829313106759049,0.999,0.968,0
RPS4X,0,0.766220839404687,0.995,0.965,0
RPS29,0,1.73434795691853,0.996,0.966,0
RPL3,0,0.810808073302196,0.996,0.966,0
RPL5,0,0.541639975202248,0.99,0.961,0
RPL37,0,1.422832121178,0.992,0.963,0
RPS19,0,1.03961890591094,0.996,0.967,0
RPL18,0,0.589284507778765,0.993,0.965,0
RPS24,0,0.556900898818637,0.99,0.963,0
RPL26,0,0.95508509121692,0.992,0.965,0
RPS11,0,0.898722182050721,0.988,0.961,0
RPL28,0,1.09939872964633,0.993,0.966,0
RPL11,0,0.836905484350043,0.997,0.971,0
RPS6,0,1.03135431729097,0.996,0.97,0
RPS15A,0,1.02020846676889,0.994,0.968,0
RPL13A,0,1.66670887776341,0.997,0.971,0
PTMA,0,0.53950961414732,0.994,0.969,0
RPS27A,0,1.01580280101625,0.996,0.972,0
RPL32,0,0.978393667110103,0.996,0.973,0
RPS14,0,0.608995736485159,0.995,0.972,0
RPL34,0,1.22837020373483,0.996,0.974,0
RPL10,0,1.02514493815027,0.999,0.977,0
RPS18,0,0.94267438722733,0.996,0.975,0
RPS8,0,0.511414013342083,0.994,0.974,0
RPL39,0,0.93802954405673,0.994,0.974,0
RPL30,0,0.640748769086628,0.995,0.975,0
MT-ND4,0,0.564515097269218,1,0.98,0
RPS27,0,1.725227033052,0.998,0.979,0
RPS12,0,0.749374822644251,0.994,0.975,0
RPL41,0,1.21358429739099,0.997,0.978,0
HLA-DRA,0,0.685267594785936,0.998,0.98,0
RPS28,0,0.579135839949262,0.993,0.975,0
RPS23,0,0.664606233756713,0.992,0.976,0
RPL13,0,0.831960591149643,0.998,0.982,0
EEF1A1,0,0.930269444507158,1,0.985,0
RPLP1,0,0.677115442150706,0.996,0.981,0
TMSB4X,0,0.621206106109859,0.999,0.985,0
CD74,0,1.51066115493406,1,0.987,0
B2M,0,0.768531695659888,1,0.992,0
MT-ATP6,0,-0.742383200967549,0.998,0.995,0
MALAT1,0,0.519319739216954,1,1,0
HSPA8,9.27821139006292e-308,1.51980783322261,0.62,0.249,3.19634382387668e-303
RABEP1,1.05694287116222e-307,-2.15765354294431,0.229,0.517,3.64116819115385e-303
TRAF3,1.2832496377136e-307,-2.87520268648986,0.093,0.371,4.42079500192336e-303
PIP5K1B,3.04196200002422e-307,-3.61049654232357,0.054,0.311,1.04795590900834e-302
GPSM3,3.29716238687353e-307,1.24429691391631,0.734,0.367,1.13587244227793e-302
MAP3K2,4.63064349599635e-307,-2.34748448166125,0.177,0.469,1.59525668437074e-302
WDR70,9.54249210578281e-307,-2.84814778177126,0.103,0.382,3.28738853044218e-302
STX7,1.71789027545343e-306,-1.16491014873676,0.623,0.802,5.91813199893707e-302
SCAPER,6.581907644615e-306,-2.7145380631819,0.122,0.405,2.26746718356987e-301
FAM214A,8.01780734055342e-306,-2.41751031547687,0.156,0.447,2.76213462882065e-301
IER2,1.13079138755537e-305,2.04415184716915,0.608,0.26,3.89557633012825e-301
ANTXR2,7.87780711426075e-304,-3.13117202472127,0.079,0.347,2.71390455086283e-299
CDK17,1.71310150303627e-301,-3.24008584088827,0.056,0.313,5.90163467795995e-297
NUP88,4.75777226751195e-301,-2.1123485777423,0.227,0.515,1.63905254615787e-296
RLF,1.19437061560965e-299,-3.20199040591518,0.061,0.319,4.11460677077525e-295
SYK,1.34538763636093e-297,-1.95761887785086,0.266,0.544,4.63486040726342e-293
ARMH3,2.43091647172423e-297,-3.25297529887487,0.069,0.33,8.37450724508998e-293
CUX1,2.91500631090377e-297,-2.89548638457029,0.087,0.356,1.00421967410635e-292
FAM96B,2.19927875436785e-296,11.5071802097652,0.261,0,7.57651530879725e-292
XRN1,3.7451662080377e-296,-2.47925045080821,0.14,0.422,1.29020975866899e-291
APPL2,9.96143947135909e-296,-3.99072366413711,0.03,0.262,3.43171589788321e-291
RAP1GDS1,2.82443333906855e-294,-2.74778118107112,0.118,0.393,9.73017285309117e-290
ARID2,7.82336330057125e-294,-3.03749993018284,0.072,0.333,2.69514865704679e-289
KANSL1,9.30226801070577e-294,-2.02691912960671,0.238,0.519,3.20463132968814e-289
MT-ATP8,2.26206755533745e-293,-2.36341712922571,0.132,0.418,7.79282272813752e-289
TRPM7,2.86489701365201e-293,-2.63536968263463,0.117,0.394,9.86957021203117e-289
VAMP2,3.87519433785636e-293,1.42765695932566,0.623,0.249,1.33500444939152e-288
KYNU,1.30509155882368e-292,-2.62434159638634,0.132,0.408,4.49604042014759e-288
MAN2A1,2.62555716780009e-292,-3.10629769889361,0.07,0.328,9.0450444430713e-288
P2RY14,7.78058006644548e-292,-2.82545118009238,0.11,0.384,2.68040983289047e-287
SESTD1,7.11706711608847e-291,-2.4283835432107,0.162,0.444,2.45182962149248e-286
EDF1,2.21184998191882e-290,1.2130165255855,0.722,0.363,7.61982318771032e-286
CLEC16A,9.84723162991503e-290,-4.02462661085281,0.028,0.253,3.39237129650573e-285
UBR3,1.18003806023843e-289,-3.49301992400398,0.05,0.293,4.06523111752138e-285
SETD2,6.57481462260822e-289,-2.23381408167978,0.188,0.471,2.26502363748853e-284
FCRLA,3.63452589539356e-288,1.83471083936286,0.501,0.155,1.25209417096308e-283
LUC7L2,3.96464616347015e-288,-2.32764891577372,0.146,0.426,1.36582060331547e-283
ATR,5.49434139765716e-288,-3.32886901518919,0.057,0.305,1.89280061149289e-283
TPST1,6.14432036563084e-288,-3.73511237931296,0.042,0.28,2.11671836595982e-283
CREBBP,2.07241484689085e-287,-2.32663535325586,0.155,0.434,7.13946914753899e-283
FHIT,6.71856783829525e-286,-4.61861723101686,0.028,0.25,2.31454662029272e-281
EIF3E,3.46494939437608e-284,0.902126446308489,0.88,0.592,1.19367506636256e-279
NBAS,6.25405653411048e-284,-3.76128337541449,0.038,0.269,2.15452247600106e-279
NR3C1,6.30905141369571e-284,-2.08594736138566,0.237,0.511,2.17346821201817e-279
PHKB,6.48870234658238e-284,-2.09605317734739,0.204,0.485,2.23535795839763e-279
AC007384.1,6.53662247078915e-283,-3.45781829824424,0.049,0.289,2.25186644118686e-278
FBXW11,2.02024303616465e-282,-2.43098604274011,0.142,0.417,6.95973725958721e-278
UTY,1.55761398446774e-281,-3.76875656506605,0.032,0.259,5.36598017649137e-277
CNOT6L,7.53251147282696e-281,-2.25910941800155,0.181,0.457,2.59495020238889e-276
MYO5A,3.65088060800207e-280,-3.34104941612964,0.054,0.295,1.25772836945671e-275
ZNF638,5.73284820665516e-280,-2.04596733115385,0.211,0.489,1.9749662071927e-275
EPC2,7.90869337643583e-278,-3.09532793244415,0.068,0.316,2.72454486818215e-273
ASXL1,1.125294689031e-277,-2.5063238968215,0.126,0.396,3.87664020371179e-273
RBM27,1.76467761926002e-277,-3.38315094393967,0.048,0.284,6.07931439835078e-273
C11orf80,6.48757530009434e-277,-2.92239009158704,0.08,0.335,2.2349696908825e-272
PUM1,1.70509821806378e-276,-2.26760811561739,0.164,0.437,5.87406336122971e-272
SENP7,5.58300399970221e-276,-2.46146642418323,0.142,0.412,1.92334487789741e-271
ITSN2,1.33063434066802e-275,-1.59153768202391,0.4,0.637,4.58403530360134e-271
GADD45B,1.44694630127604e-275,2.7076828298478,0.389,0.087,4.98473000789597e-271
MICAL3,1.64811246671385e-275,-2.26387114636674,0.16,0.434,5.6777474478292e-271
PIK3CA,5.08244880514561e-275,-2.68786035183389,0.1,0.362,1.75090361337266e-270
ZNRF2,1.72751045679067e-274,-3.46829986195847,0.049,0.283,5.95127352364386e-270
ATF4,1.80696246704718e-274,1.94107994420804,0.453,0.126,6.22498569897754e-270
APBB1IP,3.08464737616821e-274,-1.88844634403504,0.294,0.549,1.06266102108995e-269
KAT6B,8.71035389394817e-274,-2.86874023688138,0.102,0.359,3.00071691646514e-269
EEF1B2,9.68075357305494e-274,0.581838357596486,0.975,0.863,3.33501960591743e-269
MFSD4B,1.57419403751017e-273,-3.79346264248039,0.037,0.262,5.42309845922255e-269
VPS41,2.81651825301585e-272,-2.70708009391992,0.096,0.354,9.7029053816396e-268
HIF1A,1.07200882620463e-271,-2.10104591899847,0.203,0.475,3.69307040627494e-267
HECTD4,2.164342938016e-271,-2.75512732437351,0.11,0.369,7.45616142146511e-267
ASAP1,1.81919959777732e-270,-3.22525918185071,0.062,0.302,6.26714261434288e-266
WWP2,4.77448266095967e-270,-3.25757625316305,0.056,0.293,1.64480927670061e-265
MSI2,2.72851397000977e-269,-2.52315578208372,0.118,0.38,9.39973062668366e-265
PKN2,3.26186996286391e-269,-2.41589351853113,0.149,0.415,1.12371420220662e-264
RC3H1,6.61149315481895e-269,-2.59427395056577,0.116,0.378,2.27765939183513e-264
GATAD2B,1.03481159088827e-268,-2.71732704213216,0.115,0.373,3.5649259306101e-264
PTK2,1.7684330338543e-268,-3.29344684988519,0.057,0.294,6.09225180162805e-264
MARCH8,2.00707471584272e-268,-3.02845571476472,0.072,0.316,6.91437239607816e-264
TYW1,2.23049201832109e-268,-3.53103153760871,0.04,0.265,7.68404500311615e-264
PIBF1,2.32340341263204e-268,-2.8354423194561,0.101,0.356,8.00412475651738e-264
RPL7A,2.7270264922611e-268,0.408576915516441,0.987,0.964,9.39460626583949e-264
OAZ1,3.13253188968842e-268,0.628091210453334,0.965,0.822,1.07915723599766e-263
PCED1B,8.10979913053496e-268,-3.91596176835639,0.037,0.257,2.79382580046929e-263
EHMT1,5.06567392783874e-267,-2.45662023797904,0.129,0.392,1.74512466814045e-262
NAP1L1,1.11146856447534e-266,0.861271340416351,0.883,0.628,3.82900920461754e-262
RALGAPA1,1.99240651423846e-266,-2.76853858014894,0.082,0.332,6.86384044155151e-262
SCLT1,2.30052158390779e-266,-3.23018142403105,0.063,0.301,7.92529685656233e-262
BABAM2,1.857521733314e-265,-3.08532777484084,0.079,0.324,6.39916237126674e-261
COX6B1,3.01600355172975e-265,1.20175768192154,0.673,0.325,1.0390132235709e-260
MT-CO3,3.13673864369994e-265,-0.472330242635532,0.999,0.997,1.08060646275463e-260
UBR5,1.18225875270115e-264,-2.59410578505767,0.102,0.357,4.07288140305545e-260
STAP1,1.99985350245661e-263,-1.97557858771076,0.245,0.506,6.88949531596303e-259
NUP153,5.672340234029e-263,-3.00591561439436,0.064,0.302,1.95412121062299e-258
ICAM3,6.22652408841484e-263,1.57288317247901,0.526,0.19,2.14503754845891e-258
MYL6,3.17662543551862e-262,0.825218962430778,0.874,0.606,1.09434746253616e-257
SP3,4.24712087601059e-262,-2.38521493291995,0.139,0.401,1.46313314178565e-257
RPL24,5.48641678449403e-262,0.468130697361001,0.986,0.938,1.89007058225819e-257
NUMB,1.02797494464107e-260,-2.29363633419097,0.175,0.436,3.54137368428847e-256
TRIP12,2.00962805502933e-260,-2.63416771923146,0.114,0.368,6.92316864957603e-256
VPS13D,5.72363502900764e-260,-3.07507683196947,0.058,0.291,1.97179226749313e-255
MTM1,6.27793626220564e-260,-3.29712221259872,0.05,0.276,2.16274904232984e-255
ATAD2B,8.62499258223239e-260,-2.97565036458438,0.079,0.321,2.97130994457906e-255
SWAP70,9.00842571565433e-259,-1.37363086125852,0.506,0.691,3.10340265904292e-254
ATP5MPL,1.50696827267207e-258,1.40829904352755,0.567,0.221,5.19150569935526e-254
NDUFA3,3.20879727944882e-258,1.78047821217839,0.453,0.131,1.10543066277012e-253
EIF4A2,3.60696699445239e-258,0.941580309556353,0.835,0.526,1.24260012958885e-253
PSME1,7.05234240088099e-258,1.02166233973028,0.771,0.441,2.4295319571035e-253
HNRNPA0,1.61264433113773e-257,1.34478104743704,0.612,0.269,5.55555972076949e-253
RICTOR,7.96654186318353e-257,-1.90884286829594,0.238,0.502,2.74447367186673e-252
UQCR11,2.1393858413563e-255,1.23205511279868,0.637,0.29,7.37018422347245e-251
HIST1H1D,3.12706668634832e-255,-2.36378805266022,0.142,0.405,1.077274473447e-250
RAB3GAP1,4.07328558719078e-255,-2.41373445554874,0.136,0.394,1.40324688478723e-250
RUBCNL,9.33466068262379e-255,-1.97613937254178,0.217,0.48,3.2157906051639e-250
UQCRB,9.28218386643664e-254,0.820891840610626,0.888,0.608,3.19771234198742e-249
MED13,1.09314408423669e-253,-2.59741095493894,0.107,0.357,3.76588137019541e-249
SMARCC1,1.14707447529687e-252,-2.22658719655686,0.159,0.418,3.95167156739771e-248
NFAT5,1.83350358953887e-252,-2.7004566097758,0.092,0.336,6.31641986596142e-248
YBX1,5.55906725539404e-252,0.743533318113379,0.918,0.679,1.91509866948325e-247
TLK2,4.63832744323876e-250,-2.82093835494105,0.077,0.315,1.59790380419575e-245
FARP2,9.81576303128395e-250,-3.28472472066059,0.042,0.259,3.38153036427732e-245
ZDHHC20,1.00395461931747e-249,-3.23877708992664,0.053,0.276,3.45862366354869e-245
TXNRD1,3.01464538785198e-249,-2.99958211567982,0.054,0.279,1.03854533611501e-244
DLG1,2.20969491758037e-248,-2.66274696999278,0.106,0.352,7.61239899106437e-244
TUBA1B,5.23986800629825e-248,1.4192807733776,0.568,0.232,1.80513452816975e-243
ELOVL5,5.3549197703198e-248,-1.7099417965706,0.37,0.593,1.84476986087517e-243
BLK,7.08020600709112e-248,-1.71533158651875,0.366,0.584,2.43913096944289e-243
FCER2,2.75805137355311e-247,1.0554064266823,0.761,0.448,9.50148698189046e-243
TBC1D9,6.55990757445935e-247,-2.97670852128863,0.07,0.301,2.25988815940125e-242
FRS2,1.26275072260541e-246,-3.30930225861729,0.046,0.263,4.35017623937564e-242
ARFGEF1,1.48175197501722e-246,-2.95089882742547,0.074,0.305,5.10463555393434e-242
H3F3B,6.010171144443e-246,0.816273794873992,0.934,0.752,2.07050395926061e-241
SNHG8,1.04056529043626e-245,1.21189288486651,0.662,0.329,3.58474742555292e-241
KAT2B,2.46494046388746e-245,-3.21331070951706,0.056,0.277,8.49171989809229e-241
COA1,4.21461351354774e-245,-2.08388581948274,0.202,0.457,1.4519343554172e-240
ATP5ME,1.20937098970573e-244,1.36643873854918,0.571,0.238,4.16628305953622e-240
ARAP2,1.81093092985807e-244,-2.48947756584328,0.127,0.376,6.23865705336105e-240
TAOK3,1.96298864950079e-244,-1.75696382991296,0.309,0.547,6.76249589753022e-240
UBR1,3.02541028187784e-244,-2.75783349402673,0.076,0.31,1.04225384210692e-239
REV3L,9.07323209761208e-244,-2.56271099440402,0.11,0.356,3.12572845762736e-239
NEK7,3.36855913701096e-243,-2.84399073424863,0.081,0.315,1.16046862270027e-238
RNGTT,6.39594934309502e-243,-2.09969346013135,0.158,0.418,2.20340454869623e-238
NKG7,8.21268360540251e-243,1.63676079067757,0.362,0.07,2.82926950206117e-238
MAPK1,4.25601616166165e-242,-2.38560559710049,0.13,0.379,1.46619756769244e-237
OSBPL8,5.7336366494148e-242,-1.82272325470057,0.289,0.53,1.9752378257234e-237
IL6ST,1.25186182502494e-241,-3.28695788978189,0.04,0.25,4.31266398721093e-237
BICD1,1.69226818710827e-241,-3.1753526863123,0.057,0.277,5.82986390458797e-237
LCOR,1.20554784438812e-240,-2.13189424024775,0.176,0.429,4.15311232391707e-236
KDM7A,3.26511819253936e-240,-2.61649781496166,0.098,0.338,1.12483321732981e-235
FNBP1,9.25141465338367e-240,-1.72635372577584,0.325,0.558,3.18711234809067e-235
SLC15A2,2.12144415499681e-239,-2.95544177709245,0.066,0.292,7.30837511396402e-235
ARHGDIB,2.17816192246203e-239,0.69987776537597,0.922,0.711,7.50376782288169e-235
TLK1,3.10761304400985e-238,-1.73310991464168,0.302,0.54,1.07057269366139e-233
COMMD6,3.78806830395069e-237,0.774195529649372,0.89,0.645,1.30498953071101e-232
TBC1D10C,1.79434862530199e-236,1.57106085431035,0.497,0.18,6.18153101416535e-232
ABI1,1.77195162249181e-235,-1.90664809244527,0.238,0.483,6.10437333948429e-231
CRYBG1,5.01750578693691e-235,-2.4949803508259,0.117,0.357,1.72853074359977e-230
AVL9,8.32763172599655e-235,-2.86065339168797,0.072,0.297,2.86886912960581e-230
COX6A1,1.05076642749681e-233,1.15293399515784,0.622,0.282,3.6198903427265e-229
TRIM5,1.70003413655188e-233,-3.46197950974013,0.046,0.251,5.85661760042123e-229
PTEN,2.81632047342981e-233,-1.86050384712209,0.274,0.511,9.7022240309657e-229
SUCLG2,9.92467678822111e-233,-2.23257612710168,0.155,0.402,3.41905115354217e-228
GPATCH8,1.71171937995349e-232,-1.90448986274502,0.224,0.471,5.89687326393977e-228
AGPAT5,6.54264179895259e-232,-2.2875061902008,0.148,0.392,2.25394009973917e-227
CDYL,4.90837405324365e-230,-2.87416401152299,0.074,0.296,1.69093486134244e-225
SLC38A1,1.66477426354479e-229,-1.53103136132319,0.375,0.594,5.7351473379118e-225
ADAM10,1.76773951343274e-229,-2.33435053137807,0.137,0.378,6.0898626237758e-225
TNRC6A,5.07325684025962e-229,-2.27008122913334,0.132,0.375,1.74773698146944e-224
MYO9A,2.56816509064569e-228,-3.03318534062748,0.061,0.276,8.8473287372744e-224
ANKRD28,6.03263243352194e-228,-3.12937376601353,0.053,0.263,2.07824187334831e-223
ELP4,7.82709588883502e-228,-3.24755635236981,0.057,0.267,2.69643453370367e-223
SPOPL,1.19341906720542e-227,-2.85127810467935,0.068,0.286,4.11132868652267e-223
ARID4B,1.36224360207505e-227,-1.3376042210153,0.427,0.633,4.69292920914853e-223
ZNF107,1.72430011173333e-227,-2.12653797151641,0.163,0.41,5.94021388492131e-223
ATM,5.72082658995885e-227,-1.45210235098258,0.372,0.599,1.97082476024082e-222
SESN1,2.06331368130492e-226,-2.32399220483361,0.159,0.402,7.10811563209544e-222
SP140,1.57900595025521e-225,-1.64614098578042,0.315,0.544,5.43967549862919e-221
RBM26,1.69107417627322e-225,-1.79618989179958,0.261,0.498,5.82575053726123e-221
CYB561A3,1.84162294904024e-225,1.23852929655587,0.591,0.265,6.34439105944363e-221
SFMBT1,2.88769959136486e-225,-3.31132154665349,0.05,0.255,9.94812509225194e-221
PPP3CB,3.44079982041078e-225,-3.03247185000812,0.059,0.271,1.18535553813151e-220
DHRSX,3.81806024033376e-225,-3.0548350322247,0.057,0.268,1.31532175279498e-220
HECA,5.17026956958386e-225,-2.51446008583217,0.096,0.326,1.78115786672164e-220
CBFA2T2,1.95044686074047e-224,-2.98515389921082,0.061,0.273,6.71928943525092e-220
JAK2,4.80150378393668e-222,-3.1917683891467,0.057,0.265,1.65411805356619e-217
SAMD8,8.07021070330013e-222,-2.5809190853905,0.073,0.293,2.78018758728689e-217
STK38,3.01599581010282e-221,-2.67232683541902,0.103,0.329,1.03901055658042e-216
RABGAP1,1.11383133014477e-220,-2.74635351186318,0.083,0.303,3.83714893234874e-216
ATP5MC2,6.26290989001783e-220,0.778789433639892,0.846,0.575,2.15757245711114e-215
INPP5D,9.82250206449009e-220,-1.56721478654388,0.339,0.558,3.38385196121684e-215
NT5C2,2.67519295060182e-219,-2.96079121844138,0.063,0.272,9.21603971482329e-215
PATJ,2.99751103690699e-219,-3.13577293316349,0.049,0.25,1.03264255221446e-214
ZMYM4,9.54446503320291e-219,-3.09896943514347,0.057,0.261,3.2880682039384e-214
