,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
TRIM38,1.21264051350086e-06,0.256626021639521,0.439,0.396,0.0417754656901048
BUD31,1.21863296755376e-06,0.292648913865489,0.266,0.223,0.0419819057322272
CSNK1A1,1.44293159576644e-06,-0.280210460057509,0.356,0.382,0.0497089934741537
CMTM6,1.51924721237176e-06,-0.290186443243176,0.318,0.346,0.0523380664662073
VPS4B,4.84376968378308e-06,-0.301630317161628,0.243,0.273,0.166867865606327
TXNL1,5.73755210273228e-06,-0.264002771581726,0.267,0.297,0.197658669939127
PRMT2,6.19217111794424e-06,-0.269551001233029,0.233,0.267,0.213320295013179
DDX21,8.52400975320058e-06,-0.274248529290263,0.365,0.391,0.29365213599776
USP16,1.33137546025809e-05,-0.252887535275732,0.251,0.28,0.458658846058914
TMF1,1.39882574637989e-05,-0.305989287381494,0.263,0.292,0.481895469627871
PAK2,1.42552334770586e-05,-0.254630701240567,0.351,0.376,0.49109279328467
TMEM165,2.07423834469971e-05,-0.278758279049585,0.238,0.266,0.714575109749049
H2AFV,3.0596591097741e-05,-0.282584979942459,0.226,0.251,1
SFT2D1,7.08297829209959e-05,-0.274040170387548,0.248,0.271,1
TCOF1,0.000155016586262292,0.615985294022996,0.255,0.23,1
MAPK1IP1L,0.000225981643335352,-0.259226480130528,0.265,0.287,1
ATP2A3,0.000576818429626596,-0.257302595595118,0.251,0.272,1
SQSTM1,0.000999268159430866,-0.251662864099666,0.245,0.263,1
CAPZA2,0.00365357929311028,-0.265721024180403,0.322,0.328,1
