,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
ANKRD11,3.96867252793004e-136,-1.51878830205778,0.324,0.574,1.3672076858719e-131
RAC2,6.31128753504548e-136,0.776698096059053,0.869,0.688,2.17423855582317e-131
SAMD8,4.58393034763656e-135,-2.40989905600561,0.086,0.316,1.5791640047608e-130
SETD2,1.00077839239612e-134,-1.76067153095354,0.215,0.467,3.44768156180462e-130
CD52,1.13319722105178e-134,0.435178665289102,0.996,0.974,3.9038644265234e-130
YTHDF3,3.07464166798387e-134,-2.50689479749866,0.076,0.298,1.05921405462044e-129
MT-CO2,3.28485190255102e-134,-0.319476369546019,1,1,1.13163148042883e-129
RICTOR,4.75592163912822e-134,-1.66475721150656,0.295,0.537,1.63841500467967e-129
ATM,5.95291248994233e-134,-1.16887917081971,0.483,0.695,2.05077835278513e-129
ARID5B,6.5866676265073e-134,-1.32739586462379,0.463,0.688,2.26910699733176e-129
ARHGAP17,6.88032329911006e-134,-1.78849078782136,0.231,0.48,2.37027137654342e-129
UBR1,1.34100499998807e-133,-2.55647213521632,0.079,0.301,4.61976222495892e-129
KDM7A,3.0255268888338e-133,-2.15577029081735,0.117,0.356,1.04229401320324e-128
MSI2,3.18042987758814e-133,-2.04202999985258,0.154,0.402,1.09565809282912e-128
CFL1,1.03310692571779e-132,0.534503891492358,0.964,0.899,3.5590533590978e-128
GNG7,1.26871113439243e-132,-1.07311229358043,0.614,0.771,4.37070985798191e-128
PIP4K2A,3.38347766095096e-132,-1.51440906315945,0.329,0.573,1.16560805419761e-127
TAB2,5.1927838421237e-132,-2.25839716848241,0.111,0.344,1.78891403361161e-127
KDM2A,5.26848711090822e-132,-1.72044074827586,0.24,0.489,1.81499380970788e-127
SHLD2,8.56104974190068e-132,-2.50443212271764,0.082,0.304,2.94928163608479e-127
RPL13,1.44958065528334e-131,0.257866805370552,0.999,0.991,4.99380535745112e-127
RBM33,2.93462801835601e-131,-1.84416189355139,0.232,0.474,1.01097935232365e-126
ZNF721,6.23014093186903e-131,-1.72776714858434,0.175,0.428,2.14628355102888e-126
CRYBG1,6.63812139503162e-131,-1.86823386220021,0.174,0.423,2.28683282058839e-126
TLK2,7.48728179785493e-131,-2.2097192805725,0.111,0.343,2.57936857936102e-126
PIK3R5,7.96824798227005e-131,-2.74062639950317,0.072,0.287,2.74506142989203e-126
SMAP2,9.79433248321341e-131,-1.19662839721872,0.512,0.705,3.37414754046702e-126
EEF1D,1.9903467497262e-130,0.447344099002492,0.988,0.953,6.85674455280677e-126
RPS3A,2.27386834881054e-130,0.325955431152171,0.997,0.982,7.83347646165232e-126
SFMBT1,2.33701451091216e-130,-2.49206441313588,0.076,0.295,8.05101499009237e-126
MARCH6,4.83382874766982e-130,-1.93452785033215,0.259,0.496,1.66525400357225e-125
KDM3B,8.94751982698055e-130,-2.27610058106086,0.089,0.316,3.0824205803948e-125
TOP1,1.38779493920038e-129,-1.64572860780347,0.27,0.514,4.7809535655453e-125
FAM3C,2.22239864132105e-129,-1.60852275267226,0.248,0.502,7.65616331935103e-125
PIK3C2A,2.32119503950613e-129,-2.38394136964833,0.077,0.296,7.99651691109863e-125
SLC9A7,2.40679581621773e-129,-2.46870464321939,0.083,0.304,8.29141158687006e-125
TMEM65,4.01783875264359e-129,-2.7143216481005,0.062,0.271,1.38414545028572e-124
NUP88,1.26170456024627e-128,-1.86027780639624,0.2,0.443,4.3465722100484e-124
PIBF1,1.97895511160191e-128,-2.36247432707163,0.108,0.335,6.81750035946857e-124
MICU2,3.57357988467638e-128,-1.83018275143647,0.245,0.485,1.23109827027101e-123
SWAP70,5.89225871325099e-128,-1.00850021162878,0.607,0.765,2.02988312671497e-123
TAF4B,1.01835921543256e-127,-2.88231602227048,0.062,0.267,3.50824749716516e-123
NFATC2,1.3868078568202e-127,-2.42558275609043,0.087,0.308,4.77755306674559e-123
RPS7,1.57905081932497e-127,0.290379144403156,0.996,0.98,5.43983007257451e-123
ZNF107,5.44623475187191e-127,-1.73778380879296,0.15,0.4,1.87622787201987e-122
MTMR1,2.25167979061164e-126,-2.6696435605498,0.056,0.258,7.75703687865711e-122
SENP6,8.81644368013385e-126,-1.5951565830675,0.255,0.498,3.03726484780611e-121
RPS6KA3,2.71309323648291e-125,-2.0604547851283,0.131,0.366,9.34660619968363e-121
CMSS1,6.51642167956394e-125,-2.33862264073245,0.121,0.351,2.24490726860978e-120
RABEP1,6.92472405171035e-125,-1.69244828562896,0.25,0.487,2.38556743581422e-120
ST13,6.98656732364463e-125,0.991012021472859,0.71,0.44,2.40687244299557e-120
SLC12A6,9.80340184720166e-125,-2.25396357852942,0.115,0.34,3.37727193636097e-120
ABI1,1.1107751017748e-124,-1.50536809626843,0.368,0.583,3.82662022561419e-120
CDYL,1.77272389892181e-124,-2.49836953237149,0.083,0.297,6.10703383178564e-120
ZNF736,2.66368203096182e-124,-2.6457131489547,0.056,0.256,9.17638459666347e-120
GATAD2B,5.95737198952512e-124,-2.12312088091855,0.134,0.364,2.0523146503914e-119
RNGTT,7.48036821430715e-124,-1.70100345446739,0.166,0.415,2.57698684982881e-119
AUH,7.5573674146651e-124,-2.71845156765193,0.067,0.271,2.60351307435213e-119
PLEKHM2,7.87097813718168e-124,-2.37820984623243,0.086,0.302,2.71155196825909e-119
MTM1,4.04205453366054e-123,-2.68936611398624,0.058,0.259,1.39248778684606e-118
PSMA6,6.31062792200714e-123,-2.05608640641914,0.096,0.318,2.17401131913146e-118
CSGALNACT1,8.38265402107267e-123,-2.20848300198713,0.239,0.464,2.88782431025954e-118
NT5C2,1.00217746225507e-122,-2.37673464466555,0.086,0.302,3.45250135746871e-118
TNKS2,2.09784099468052e-122,-2.07367991967026,0.115,0.34,7.22706222667437e-118
NDUFA3,2.36222626637077e-122,1.15167309098194,0.593,0.294,8.13786948764731e-118
KIAA1328,4.18263506917974e-122,-2.88613617351476,0.063,0.262,1.44091778133242e-117
FOXJ3,5.60921981165591e-122,-2.33572426802898,0.1,0.317,1.93237622511546e-117
FBXW4,6.08251217864259e-122,-2.21428561920441,0.081,0.296,2.09542544554237e-117
R3HCC1L,6.38091653738622e-122,-2.5712546115984,0.068,0.272,2.19822574712955e-117
ZNF638,7.00534341142874e-122,-1.51552380480359,0.262,0.504,2.4133408052372e-117
ATP5MPL,8.88651846201475e-122,0.907357122146033,0.747,0.481,3.06140561016408e-117
RPRD2,1.94839307094193e-121,-2.0364390733319,0.133,0.362,6.71221412939496e-117
PVT1,2.08101309783714e-121,-2.16608331673001,0.139,0.368,7.16909012204894e-117
IQCB1,3.12838009202852e-121,-2.04464548756046,0.146,0.376,1.07772694170383e-116
EIF1,3.18168660072611e-121,0.459784322756292,0.997,0.976,1.09609103395014e-116
PKN2,3.57590435382892e-121,-1.88752286976178,0.159,0.393,1.23189904989406e-116
EIF3E,4.15140470060885e-121,0.611408098596492,0.937,0.837,1.43015891935975e-116
PPP2R5A,1.12766977223256e-120,-2.21240086459766,0.111,0.331,3.88482236534116e-116
GTDC1,3.11599462145014e-120,-2.69819144920363,0.065,0.266,1.07346014708957e-115
TMEM156,4.18968707232077e-120,-1.21735366766288,0.457,0.655,1.44334719641451e-115
CBFA2T2,4.61709982674475e-120,-2.4606375222491,0.078,0.284,1.59059089031357e-115
JUND,9.4920385250741e-120,-1.49020255393507,0.715,0.843,3.27000727188803e-115
ATP5F1E,2.20093254584085e-119,0.445605442578808,0.98,0.944,7.58221262042172e-115
NUMB,2.43132116491259e-119,-1.77869861573741,0.185,0.423,8.37590141312389e-115
COX6B1,2.7720742265379e-119,0.732905080412465,0.84,0.637,9.54979571042307e-115
SLC25A13,6.41021867549762e-119,-2.65659098633128,0.064,0.261,2.20832033370893e-114
LCORL,6.61307467500515e-119,-2.28287018634509,0.105,0.321,2.27820422553927e-114
RAB1A,2.15102233009787e-118,-1.75227433825643,0.214,0.446,7.41027192718717e-114
RPS11,2.51967391823109e-118,0.301321045992672,0.997,0.982,8.68027664830612e-114
ARMH3,3.90698645506549e-118,-2.37955472825267,0.087,0.298,1.34595683377006e-113
ZNF292,4.97107277670445e-118,-1.40123147143802,0.323,0.553,1.71253457157468e-113
ST8SIA4,5.04460922843526e-118,-1.87590574125214,0.163,0.394,1.73786787919595e-113
GABPB1,5.71441650053661e-118,-3.32438174760049,0.073,0.27,1.96861648443486e-113
MTMR6,7.51432294902336e-118,-2.43689645138894,0.076,0.28,2.58868425593855e-113
PTS,1.34253083155356e-117,-2.48974899260679,0.063,0.26,4.625018714702e-113
THOC1,1.90237034668466e-117,-2.21469807870603,0.105,0.321,6.55366584432865e-113
BBX,2.12234141192323e-117,-1.28838934886884,0.459,0.646,7.31146616407553e-113
CEMIP2,3.98322986304926e-117,-2.83651104759849,0.071,0.272,1.37222268782047e-112
MCTP2,5.64358347741396e-117,-2.59251898582909,0.073,0.273,1.94421450796911e-112
GPSM3,9.47796626175262e-117,0.71700556730706,0.851,0.663,3.26515937717378e-112
PPP1R21,1.37866406905061e-116,-2.25798864851228,0.093,0.302,4.74949771787934e-112
IKZF1,1.65588952616863e-116,-1.10722887439707,0.556,0.723,5.70453941765094e-112
HNRNPA0,1.84075908248506e-116,1.00370735033281,0.711,0.459,6.34141503916102e-112
GNA12,2.41427458041948e-116,-2.45271832469093,0.076,0.279,8.31717592954511e-112
SLC39A10,3.17485163209777e-116,-1.8116670927434,0.168,0.401,1.09373638725768e-111
EXOC6,1.98623873038824e-115,-1.98517542736223,0.161,0.385,6.84259242618749e-111
SNX13,2.36646339020945e-115,-2.21496898976304,0.093,0.304,8.15246637927157e-111
SENP7,4.01646225247974e-115,-1.88324303717819,0.139,0.366,1.38367124597927e-110
ARHGDIA,6.80095762181728e-115,1.26159578096867,0.549,0.266,2.34292990071605e-110
SMARCC1,9.34427650782724e-115,-1.61170437268497,0.249,0.482,3.21910325694649e-110
TUT4,1.11688963546434e-114,-1.26591526408435,0.354,0.578,3.84768479417465e-110
RBM4,1.29737907561386e-114,-1.40229079132656,0.223,0.464,4.46947091548976e-110
UBR2,1.33098081078357e-114,-1.80510715417219,0.159,0.389,4.58522889314941e-110
ANKRD28,2.34954907502595e-114,-2.65968250411303,0.07,0.265,8.09419656346441e-110
KAT2B,2.45315970538615e-114,-2.58083342981028,0.06,0.25,8.45113518505529e-110
COX16,6.57232105927378e-114,-1.76213260917892,0.158,0.389,2.26416460491982e-109
EPB41,6.75742524489933e-114,-1.45082820084114,0.35,0.561,2.32793299686782e-109
IP6K1,7.5573054193851e-114,-2.21931804463257,0.092,0.301,2.60349171697817e-109
SYNGR2,7.89533601321225e-114,1.13142293161712,0.591,0.307,2.71994325655162e-109
ATP5ME,1.43043001277229e-113,0.898608902797504,0.727,0.479,4.92783139400052e-109
PLXNC1,2.10517599224045e-113,-2.28776942128563,0.094,0.302,7.25233129326834e-109
EHMT1,8.31920692358736e-113,-1.81063218077177,0.17,0.396,2.86596678517585e-108
RPS2,1.13372592080747e-112,-0.301337493673336,0.997,0.985,3.90568579718175e-108
SENP5,5.5310405719997e-112,-2.01743673412744,0.124,0.339,1.9054434770539e-107
VPS41,6.90875307817865e-112,-2.19038553471787,0.091,0.297,2.38006543543255e-107
TM9SF3,7.18810582739879e-112,-2.07036248638394,0.125,0.341,2.47630245753888e-107
LYST,8.4740984117295e-112,-1.49326425764884,0.275,0.506,2.91932690284081e-107
HLA-DPA1,9.18810840601521e-112,0.47032107974357,0.99,0.969,3.16530334587224e-107
RPL22,1.2675744816551e-111,0.309448193720463,0.992,0.974,4.36679408930181e-107
MIER1,1.34033727420691e-111,-1.45054202325091,0.264,0.49,4.61746190964279e-107
ANKIB1,1.34458985904368e-111,-2.47332364085226,0.09,0.291,4.63211206440549e-107
PCGF5,1.57388547233154e-111,-1.5598963053951,0.271,0.494,5.42203545218217e-107
AP1G1,1.67817556444719e-111,-2.243189893028,0.088,0.292,5.78131481952056e-107
GOLPH3,2.24920512117211e-111,-1.90244902778659,0.161,0.381,7.74851164243793e-107
TNFAIP8,4.12011942355251e-111,-1.01227331911082,0.607,0.753,1.41938114141384e-106
MACF1,5.37119860492344e-111,-1.55538389292252,0.234,0.464,1.85037791939612e-106
ARID4B,7.4986383647847e-111,-1.34059716515604,0.536,0.672,2.58328091666833e-106
MYO9A,9.65117165327654e-111,-2.49984898305876,0.08,0.277,3.32482863455377e-106
WDR26,1.25718223439137e-110,-2.12848651812813,0.139,0.354,4.33099279747828e-106
SENP2,1.5123571376559e-110,-2.28679128350985,0.087,0.288,5.21007033922459e-106
MAPRE2,3.93060574720525e-110,-1.85633212666901,0.162,0.381,1.35409367991221e-105
CHCHD3,6.35253914753211e-110,-1.77694415173256,0.174,0.398,2.18844973632481e-105
FBXL20,6.37669553919139e-110,-2.13099266623785,0.086,0.29,2.19677161325143e-105
CCL5,1.26961203624839e-109,1.9086705301302,0.317,0.079,4.37381346487571e-105
ELP4,1.44687611291165e-109,-2.58284499374302,0.077,0.27,4.98448820898064e-105
EXOC2,1.5224198144122e-109,-2.39017418075272,0.065,0.255,5.24473626065003e-105
C2CD5,1.55103854362506e-109,-2.33688923354964,0.075,0.269,5.34332778278835e-105
SREBF2,2.10938700597562e-109,-1.93753285289156,0.155,0.374,7.26683823558602e-105
NDEL1,2.25506560574876e-109,-2.20602439079107,0.085,0.286,7.76870101180448e-105
HERC3,2.45205959011434e-109,-2.53302131672049,0.064,0.252,8.4473452879439e-105
USP32,4.42894422565037e-109,-2.57245510577171,0.067,0.256,1.52577128573655e-104
CORO7,7.28003595216884e-109,-1.86542747312221,0.191,0.412,2.50797238552216e-104
C11orf80,8.58621298389694e-109,-2.44704053931848,0.074,0.267,2.95795037295249e-104
MFSD14C,9.02816335278639e-109,-1.91760381158777,0.112,0.325,3.11020227503491e-104
SUCO,1.19411410433189e-108,-2.38381464891737,0.074,0.267,4.11372308942335e-104
MPP6,1.56281029501692e-108,-2.69544352760363,0.086,0.283,5.38388146633328e-104
FCRLA,1.61818786963316e-108,1.16111810306762,0.588,0.305,5.57465721088622e-104
CCNI,1.972753519957e-108,0.536298207750109,0.936,0.843,6.79613587625185e-104
KAT6B,4.08780805719924e-108,-2.17808670288214,0.115,0.323,1.40824987570514e-103
HELZ,4.426603298088e-108,-1.7762377810129,0.169,0.392,1.52496483619132e-103
EFR3A,4.47982129977778e-108,-1.88983048600391,0.15,0.366,1.54329843777345e-103
CITED2,8.70900141436967e-108,2.30008336806355,0.307,0.079,3.00025098725035e-103
RACK1,1.72828408255075e-107,0.316425762075917,0.994,0.976,5.95393866438734e-103
MAPK1,1.84038996825627e-107,-1.77552725844198,0.158,0.377,6.34014344064286e-103
RAB3GAP2,3.1074289060221e-107,-1.91109118853682,0.142,0.359,1.07050925812462e-102
SRSF2,5.57952078680911e-107,0.959398375296471,0.692,0.43,1.92214491105574e-102
COBLL1,5.98577269061588e-107,-1.31504286010316,0.417,0.611,2.06209869191717e-102
RAB11FIP1,6.16404778669395e-107,-1.97414717520307,0.267,0.473,2.12351446251607e-102
ATP5MC2,1.86566251230204e-106,0.544432877609472,0.928,0.832,6.42720735488053e-102
MICAL3,1.90233831319496e-106,-1.85700540513201,0.134,0.351,6.55355548895663e-102
HIF1A,2.44130165331767e-106,-1.88377641453329,0.214,0.426,8.41028419567938e-102
MAPKAP1,3.4028732250526e-106,-1.93644973086382,0.145,0.36,1.17228982603062e-101
PSME4,3.57477661153088e-106,-1.87010863088192,0.151,0.367,1.23151054267239e-101
GRK5,6.31799830265711e-106,-2.38139735218612,0.082,0.276,2.17655041526537e-101
STAU2,1.71885671956561e-105,-2.40887749807465,0.08,0.27,5.92146139890352e-101
SNX2,1.73342228290829e-105,-0.717233155635263,0.77,0.863,5.97163976461906e-101
NIN,2.27588488673631e-105,-1.39099022672476,0.286,0.51,7.84042343480658e-101
CNN2,2.34999126233511e-105,1.12940904331153,0.602,0.343,8.09571989874444e-101
TMA7,1.82653737835426e-104,0.480655990716393,0.951,0.87,6.29242126843041e-100
BTG1,1.87295439753801e-104,0.54728531595586,0.98,0.919,6.45232789951846e-100
HECTD4,1.99963975536882e-104,-2.55171985948596,0.075,0.261,6.88875895724558e-100
RABGAP1,2.46749569712625e-104,-2.17439530462233,0.092,0.29,8.50052267659993e-100
FBXO33,2.58974296852684e-104,-2.26061806208818,0.105,0.304,8.92166452657496e-100
SLMAP,4.85807356881942e-104,-2.16257038787354,0.106,0.306,1.67360634445829e-99
GLCCI1,1.21873412559667e-103,-2.69751706102484,0.071,0.253,4.19853906268053e-99
RREB1,1.33230636943129e-103,-1.9545154014564,0.102,0.304,4.5897954426908e-99
MYC,1.33636957421388e-103,2.18425022652607,0.345,0.112,4.60379318316682e-99
ZMYM4,2.06548488794456e-103,-2.34727493182434,0.075,0.262,7.11559543896902e-99
SMG6,2.24473013520394e-103,-2.28650606325395,0.079,0.268,7.73309531577756e-99
NCF1,2.58614924642532e-103,0.918154754256254,0.688,0.427,8.90928415393524e-99
WDR33,2.63256231593107e-103,-1.3792276924717,0.27,0.492,9.06917717838255e-99
USPL1,3.37939408255851e-103,-2.10522982099266,0.082,0.275,1.16420126144141e-98
SESN3,3.81359392137419e-103,-1.82814433399722,0.159,0.371,1.31378310591341e-98
FBL,3.98249004291496e-103,1.09744583366954,0.575,0.312,1.3719678197842e-98
RAB30,4.20663746234352e-103,-1.73409146806144,0.168,0.383,1.44918660577734e-98
RSRC1,6.5046489979606e-103,-1.69118581759467,0.211,0.425,2.24085157979743e-98
NFKBIA,7.53700422465427e-103,1.50405014277394,0.726,0.489,2.5964979553934e-98
LRMP,1.00747650007658e-102,-1.46373158221141,0.338,0.546,3.47075654276383e-98
YBX1,1.10551194684481e-102,0.521628541856941,0.952,0.884,3.80848865688036e-98
GNA13,1.66426359293338e-102,-2.05278605927303,0.111,0.313,5.73338807765549e-98
MTAP,1.82425310446587e-102,-2.41898965103225,0.073,0.258,6.28455194488493e-98
SUCLG2,1.98588716495765e-102,-1.55197980303592,0.244,0.461,6.8413812832791e-98
RBM6,2.11038624859986e-102,-1.31668132540417,0.354,0.563,7.27028062642651e-98
ATG5,4.22692352399403e-102,-1.72642110823782,0.174,0.385,1.45617515401594e-97
VPS8,1.66581804849047e-101,-2.30655940966269,0.08,0.267,5.73874317704966e-97
SMG7,1.67067110310945e-101,-2.12114059832748,0.106,0.304,5.75546195021205e-97
ARHGAP25,1.79000302984121e-101,-1.37940947997582,0.38,0.57,6.16656043780297e-97
ZFR,2.11014490851603e-101,-1.57096010887108,0.224,0.438,7.26944920983772e-97
CDC73,4.52628185078493e-101,-1.98071540399862,0.137,0.342,1.55930409759541e-96
USP10,5.35684141698044e-101,-1.71529913779421,0.167,0.381,1.84543186814976e-96
GRB2,1.04209266054419e-100,-0.944047830196906,0.637,0.765,3.59000921557472e-96
MSL2,2.02377526684923e-100,-2.14313308257879,0.101,0.297,6.97190579429559e-96
AVL9,2.09426728221126e-100,-2.22916133265134,0.075,0.26,7.2147507872178e-96
RAB2A,2.3083820933275e-100,-1.26895468727796,0.366,0.563,7.95237631151324e-96
TRA2A,3.09420771606079e-100,-1.46558098162574,0.524,0.651,1.06595455818294e-95
HNRNPDL,3.66933279532104e-100,0.66463523842456,0.885,0.731,1.2640851479881e-95
SP100,4.6758259913679e-100,-0.90677530190726,0.66,0.772,1.61082205402624e-95
OPA1,9.2073166459708e-100,-2.17172410698296,0.095,0.287,3.17192058453694e-95
SCFD1,9.38020297304044e-100,-1.57711394317422,0.233,0.446,3.23147992421243e-95
HIST1H1D,1.56072987615279e-99,-1.85873711298471,0.131,0.338,5.37671442334636e-95
RHOG,2.10341433158008e-99,1.30604280085927,0.474,0.218,7.24626237229338e-95
RASSF3,4.48823758933413e-99,-1.73638984211517,0.187,0.396,1.54619784952561e-94
FAM214A,6.97776189681871e-99,-1.60655746895583,0.22,0.436,2.40383897345405e-94
RPS21,8.24783539298368e-99,0.303942206002052,0.996,0.982,2.84137929288288e-94
SNHG25,1.06731240470478e-98,1.51061398071754,0.406,0.159,3.67689123420798e-94
UBE2W,1.5152920990104e-98,-1.85811048026398,0.137,0.34,5.22018128109081e-94
CUL5,1.7155267621698e-98,-1.77900252156035,0.157,0.365,5.90998969567496e-94
ICAM3,2.3746595641613e-98,0.907401960124033,0.688,0.447,8.18070219853566e-94
ACYP2,2.5403977343396e-98,-1.9213563872803,0.154,0.359,8.75167019479991e-94
DCP1A,3.5301358009049e-98,-1.99699851989172,0.132,0.331,1.21613178341174e-93
CHD1,3.81106132409455e-98,-1.42154547650294,0.36,0.551,1.31291062615057e-93
OGDH,4.15473954908615e-98,-1.994649713891,0.1,0.291,1.43130777466018e-93
HIPK1,4.23189248581756e-98,-2.31376165767762,0.079,0.261,1.45788696136415e-93
PAFAH1B1,1.39832082125498e-97,-1.43982191561491,0.282,0.486,4.8172152292234e-93
PRR13,1.55867368403249e-97,0.803045658276385,0.743,0.518,5.36963084149193e-93
CTDSPL2,1.98371777885463e-97,-1.79974300672234,0.12,0.322,6.83390774815419e-93
TBC1D1,2.08081038184261e-97,-1.81341353745601,0.157,0.363,7.16839176544778e-93
PRKD3,3.2140970320377e-97,-1.51962154773845,0.24,0.449,1.10725642753699e-92
CIRBP,3.38489414880513e-97,0.632731021989193,0.9,0.755,1.16609603426337e-92
STAG2,3.69355979520567e-97,-1.34369786298539,0.29,0.505,1.27243134944835e-92
ERGIC3,4.27658383107049e-97,1.51057194048539,0.41,0.168,1.47328312980378e-92
AEBP2,6.07678486775602e-97,-2.09256021675472,0.097,0.286,2.09345238694195e-92
TRAPPC10,7.14959559487475e-97,-1.93418042961625,0.126,0.325,2.46303568243435e-92
ARHGDIB,7.96769400851758e-97,0.49260602447043,0.953,0.896,2.74487058593431e-92
BRWD1,1.09446691443539e-96,-1.55444879335741,0.182,0.395,3.77043852022994e-92
FOXN2,1.10086475697671e-96,-1.90421795322954,0.127,0.326,3.79247908778477e-92
ADNP,1.55633427742442e-96,-1.66777337657505,0.166,0.376,5.36157158572712e-92
MCPH1,2.26810369381416e-96,-1.78913302812057,0.153,0.358,7.81361722518977e-92
MDFIC,2.84056963207015e-96,-1.7446669825395,0.183,0.388,9.78576238248166e-92
CEP170,1.41806177031323e-95,-1.81203173275832,0.128,0.327,4.88522279872909e-91
NLRC5,4.08625024078899e-95,-1.53663330283047,0.211,0.421,1.40771320795181e-90
TLK1,9.59802971091796e-95,-1.18068145113563,0.399,0.589,3.30652123541124e-90
DDX39B,1.07430876587266e-94,-1.54816508703558,0.145,0.353,3.70099369843131e-90
UHRF2,2.1262592606235e-94,-1.8987430238968,0.126,0.321,7.32496315284796e-90
P2RY8,4.32608105026393e-94,-1.66949761858089,0.232,0.435,1.49033492181592e-89
CHIC2,5.09729129814176e-94,-1.98364593089181,0.107,0.295,1.75601685220984e-89
R3HDM1,5.50872760663357e-94,-2.12077381354885,0.113,0.302,1.89775666048527e-89
MALT1,6.97173741492567e-94,-1.58001854388177,0.199,0.408,2.40176353944189e-89
SPG11,8.74789998484515e-94,-1.56024786078906,0.196,0.404,3.01365154477916e-89
UIMC1,1.06906555190658e-93,-1.66793446210756,0.159,0.364,3.68293082631817e-89
STK38,1.93630902357624e-93,-1.75705579788279,0.158,0.359,6.67058458622016e-89
DHRSX,2.35884547965545e-93,-2.32165538525981,0.077,0.254,8.12622267741302e-89
CHD9,2.49870357882866e-93,-1.2119897377612,0.37,0.566,8.60803382906475e-89
INPP5D,2.53050641304827e-93,-1.22077463870278,0.422,0.604,8.71759459295129e-89
TUBA1B,3.27407148507014e-93,0.867197751168582,0.697,0.458,1.12791762660666e-88
PDS5B,6.30992258828181e-93,-1.72144049451749,0.165,0.366,2.17376833166308e-88
TBC1D10C,6.70880372585978e-93,0.867094010213642,0.681,0.427,2.31118288355869e-88
COX4I1,7.67588927866782e-93,0.416795099643576,0.971,0.928,2.64434385650106e-88
MAP4K5,8.64802829375936e-93,-2.07302077918317,0.1,0.286,2.9792457472001e-88
SOD2,1.24050551765069e-92,-1.50372776802804,0.17,0.378,4.27354150830662e-88
HIPK2,1.43262574691904e-92,-2.38354575260337,0.133,0.322,4.9353956981361e-88
PKM,2.31882839703928e-92,1.00920129200495,0.597,0.346,7.98836382780031e-88
ARAP2,3.33877542767722e-92,-1.84411516741095,0.146,0.343,1.1502081348348e-87
COX6A1,3.70456391175434e-92,0.703556042722372,0.772,0.561,1.27622226759937e-87
MORF4L2,5.586347860368e-92,-1.64424077347221,0.181,0.385,1.92449683789678e-87
AC118549.1,8.35364109528553e-92,-2.00737367457208,0.097,0.281,2.87782935732586e-87
AGO3,8.64590859532578e-92,-1.73173617990309,0.137,0.335,2.97851551108973e-87
LINC02397,1.19861360105925e-91,-1.3937711594927,0.286,0.49,4.12922385564911e-87
HNRNPK,1.29481681807443e-91,0.651552271697459,0.838,0.671,4.46064393826642e-87
PSEN1,1.38684340870829e-91,-2.15441074519554,0.089,0.268,4.77767554300007e-87
SH3KBP1,1.71061461050153e-91,-1.30618278795001,0.368,0.552,5.89306733317777e-87
CNST,2.00712970288035e-91,-1.70831100987817,0.132,0.33,6.91456182642282e-87
KPNA1,4.02220725615704e-91,-1.9421048609226,0.1,0.284,1.3856503997461e-86
KANSL1,7.16577898581065e-91,-1.36363820197566,0.299,0.501,2.46861086061177e-86
LCOR,8.40646853013127e-91,-1.66343419675055,0.185,0.388,2.89602840863022e-86
IQSEC1,1.15257117074482e-90,-1.39023967789045,0.257,0.463,3.97060768321589e-86
CHD6,2.47379558430973e-90,-1.62206348117333,0.182,0.382,8.52222578794702e-86
SUSD6,2.55097631723282e-90,-2.00657581430838,0.105,0.29,8.78811341286706e-86
TRANK1,4.30948890555249e-90,-1.94504102113472,0.102,0.285,1.48461892796283e-85
PPP1R15A,5.698720670824e-90,0.925782447540043,0.672,0.404,1.96320927109887e-85
MTREX,6.65877752778812e-90,-1.69153943340026,0.153,0.349,2.29394885832301e-85
ATF6,6.71110750835547e-90,-1.72182644981211,0.131,0.326,2.31197653662846e-85
DIS3L2,9.11488545248014e-90,-2.09427023402162,0.082,0.258,3.14007803837941e-85
ECD,9.57488838199037e-90,-2.02395138513567,0.093,0.274,3.29854904759568e-85
MARK3,1.21307446850554e-89,-1.61613776094473,0.179,0.379,4.17904154400159e-85
RPGR,2.6604982627726e-89,-2.56513295081688,0.083,0.256,9.16541651525161e-85
OXA1L,2.70471267510906e-89,1.4295041948004,0.393,0.161,9.31773516575072e-85
PIK3AP1,2.80939566104721e-89,-1.46896281040201,0.226,0.43,9.67836805230763e-85
CLIC4,4.00922379065989e-89,-1.89179890253416,0.141,0.332,1.38117759588233e-84
NUTM2A-AS1,4.61983050303128e-89,-1.62214493787105,0.161,0.358,1.59153160829428e-84
ATF2,5.36890016624788e-89,-1.85145007206289,0.116,0.303,1.84958610727239e-84
PTPRA,7.86024724973515e-89,-1.64400926114088,0.189,0.388,2.70785517753376e-84
CUL1,7.94437011947233e-89,-1.78880424027466,0.141,0.332,2.73683550615822e-84
LINC01588,9.12264789889897e-89,-1.9208159327303,0.112,0.299,3.14275220117069e-84
GSTK1,9.59324916549161e-89,0.972623820706323,0.624,0.394,3.30487433751186e-84
QARS,1.21935761088057e-88,1.69312157743201,0.332,0.114,4.20068696948358e-84
STAP1,1.2833028509993e-88,-1.56886955316927,0.188,0.388,4.42097832169257e-84
IFNAR2,1.46417731862915e-88,-1.79811772202303,0.126,0.316,5.04409086267742e-84
GABARAP,3.04393626911808e-88,-0.782956062130834,0.573,0.747,1.04863604471118e-83
EP300,3.670734792473e-88,-1.42718371417738,0.217,0.419,1.26456813600695e-83
UBE2G1,4.53093694230554e-88,-1.55554322241053,0.265,0.454,1.56090777662426e-83
PARP4,4.58058711402503e-88,-1.71330654197812,0.126,0.317,1.57801226078162e-83
